,Number information value,Drip Grade information value,Core information value,Drip Score information value,Neck information value,Hair information value,Shirt information value,Eye Color information value,Eyes information value,Race information value,Background information value,Hat information value,Face Decoration information value,Glasses information value,Necklace information value,Earring information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,13.287712379549449,1.6915226234050391,3.1202942337177118,4.371833000713676,5.539519529959989,4.6152870375779536,5.566613190842264,4.392894616241506,2.9669118306678124,1.785377799351452,5.327710447481368,1.3707133304666421,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,0,2.2684354777006766
1,13.287712379549449,2.208894429587471,3.5631985264295,4.414268267034073,0.16197605015443914,4.5700359564830535,5.836501267717121,1.7264244343846202,2.3233715117570313,1.711228032752598,6.254289378011999,6.947862376664824,5.020925838854548,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5661859155419728,1,1,2.298817609490313
2,13.287712379549449,1.6915226234050391,3.0941870190482343,5.327710447481368,0.16197605015443914,4.556393348524385,5.947862376664824,1.7264244343846202,2.9669118306678124,1.97029976578458,2.7112280327525977,1.3707133304666421,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,3.0576919438438153,1,2,2.2037499522201234
3,13.287712379549449,2.208894429587471,2.7641504234924366,4.680382065799839,0.16197605015443914,4.8656476133766375,5.740817919661812,1.9776676999019436,2.319765673736742,1.97029976578458,3.9434164716336326,5.853084151912725,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,3,2.232587222872864
4,13.287712379549449,1.6915226234050391,3.1202942337177118,5.566613190842264,0.16197605015443914,4.647467443327104,5.435963338133392,1.7514651638613212,2.3233715117570313,1.97029976578458,2.7968615028091515,1.3707133304666421,0.41811853630866536,4.4707287562940685,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,4,2.2197439586521535
5,13.287712379549449,1.6915226234050391,2.7641504234924366,4.721658341378357,0.16197605015443914,4.956795501434833,5.39896913065119,1.7264244343846202,3.0625049426059476,1.711228032752598,2.7112280327525977,1.3707133304666421,0.41811853630866536,0.3483168193678909,6.417347659966045,0.5498313026916707,1.5257456841673578,1,5,2.2322462093124096
6,13.287712379549449,1.6915226234050391,2.7641504234924366,6.097887820669432,0.16197605015443914,4.556393348524385,5.993091630657823,1.7514651638613212,2.319765673736742,1.785377799351452,2.701810929858678,1.3707133304666421,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,3.0576919438438153,1,6,2.200965616284989
7,13.287712379549449,2.787866492466244,5.0685438590872876,4.756330919033138,0.16197605015443914,4.6693268772908425,5.779917739350753,1.7264244343846202,2.9669118306678124,1.97029976578458,6.254289378011999,6.861447624847352,0.41811853630866536,0.3483168193678909,0.24896482333213807,5.380821783940931,1.5661859155419728,1,7,2.3283658713251834
8,13.287712379549449,2.208894429587471,3.5631985264295,4.618827395283202,0.16197605015443914,4.662003536484984,6.658355759469839,1.9776676999019436,2.3444649836478955,1.785377799351452,3.9590374522215024,6.0303245368567975,5.299027692777283,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5661859155419728,1,8,2.2864564229504256
9,13.287712379549449,2.357714316940423,3.6474674433271037,4.448508591452505,0.16197605015443914,4.98850436116217,5.756330919033138,4.339345147964772,2.319765673736742,3.296190533473754,3.8825709164131057,1.3707133304666421,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,3.0576919438438153,1,9,2.246168793381785
10,13.287712379549449,1.6915226234050391,4.80793211552035,6.601211852366231,0.16197605015443914,4.6693268772908425,5.442222328605074,1.7514651638613212,4.2792837574788685,1.785377799351452,2.701810929858678,5.9839316313723465,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,10,2.2610967736768828
11,13.287712379549449,2.787866492466244,3.0941870190482343,5.34519787421021,4.861447624847352,5.740817919661812,5.442222328605074,1.7514651638613212,5.974829424265094,1.785377799351452,2.7112280327525977,6.454822365384707,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5661859155419728,1,11,2.31251417186872
12,13.287712379549449,2.357714316940423,3.1202942337177118,4.205563338195578,0.16197605015443914,4.917024972742232,5.392894616241506,1.7514651638613212,2.3233715117570313,1.97029976578458,4.0904956864393975,1.3707133304666421,6.368849142274855,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,12,2.242060593356853
13,13.287712379549449,1.6915226234050391,3.6474674433271037,8.333516069162574,0.16197605015443914,4.6152870375779536,5.467533417134262,1.9776676999019436,2.3233715117570313,1.711228032752598,2.701810929858678,1.3707133304666421,4.993091630657823,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,13,2.250172236309983
14,13.287712379549449,2.208894429587471,3.5631985264295,4.365871442474959,0.16197605015443914,5.044538396076498,5.695255342281369,1.9776676999019436,2.3444649836478955,3.296190533473754,2.7968615028091515,6.658355759469839,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,14,2.2462717412103426
15,13.287712379549449,2.787866492466244,2.7641504234924366,4.756330919033138,0.16197605015443914,4.874084450525277,5.673002535434241,1.7514651638613212,2.3233715117570313,1.785377799351452,2.7968615028091515,1.3707133304666421,7.356975041986563,0.3483168193678909,0.24896482333213807,6.50635266602479,1.5661859155419728,1,15,2.295619459384032
16,13.287712379549449,1.6915226234050391,3.1202942337177118,5.339345147964772,0.16197605015443914,4.651087759005801,5.321928094887363,1.7264244343846202,3.0625049426059476,1.97029976578458,6.254289378011999,1.3707133304666421,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,3.0576919438438153,1,16,2.230200715384168
17,13.287712379549449,1.6915226234050391,2.7641504234924366,5.339345147964772,0.16197605015443914,4.6693268772908425,5.499809820158018,5.7027498788282935,5.764150423492437,1.785377799351452,5.221623189091677,1.3707133304666421,4.993091630657823,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,17,2.300368589025202
18,13.287712379549449,2.357714316940423,3.1202942337177118,4.448508591452505,0.16197605015443914,4.6693268772908425,5.956795501434833,1.7264244343846202,2.3444649836478955,1.785377799351452,5.327710447481368,5.993091630657823,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,1.5257456841673578,1,18,2.2444081712061394
19,13.287712379549449,1.6915226234050391,3.5631985264295,5.566613190842264,0.16197605015443914,4.647467443327104,5.304718804855139,1.9776676999019436,2.3444649836478955,1.785377799351452,2.7112280327525977,6.0685438590872876,0.41811853630866536,4.282087830355571,0.24896482333213807,0.5498313026916707,1.5661859155419728,1,19,2.2604317877093796
20,13.287712379549449,1.6915226234050391,3.1202942337177118,4.371833000713676,0.16197605015443914,4.874084450525277,5.392894616241506,1.7514651638613212,3.0625049426059476,3.296190533473754,2.82316662921551,1.3707133304666421,0.41811853630866536,0.3483168193678909,0.24896482333213807,0.5498313026916707,3.0576919438438153,1,20,2.2070417630550887
