,Ethnicity information value,Tatoos information value,Neck Accessories information value,Head Accessories information value,Hair information value,Color Eyes information value,Clothes information value,Body Accessories information value,Earings information value,Nose Accessories information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1508,2.0012991401516236,1.371968777386958,5.768914947158015,5.123289664530234,4.459431618637297,0.4935330656261038,7.030180260138753,1.5852871761002443,0.45586500361710486,0.1024022980564106,2.0012991401516236,0,1508,0.46695001021827787
1509,2.002599451227382,3.116234906996284,6.106415845965838,5.323227235038986,4.291094614098177,0.4935330656261038,6.175128596049852,1.5852871761002443,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1509,0.47094361627816567
1510,2.0006494238421113,3.8673446834827594,4.477398165166746,4.009118644610923,5.424156143889767,0.4935330656261038,6.323227235038986,4.342856041787918,0.45586500361710486,6.062360665887902,1.9954622001293396,0,1510,0.6061202530504921
1511,2.0006494238421113,2.7242526439451056,5.525186064121011,1.8368723312584894,4.003900935339904,4.369450251799631,5.908189735760142,5.5707486415014555,3.286335857587041,0.1024022980564106,1.0016241080639985,0,1511,0.5581498993496339
1512,2.0006494238421113,2.5736446512545506,1.5177302592019644,1.8368723312584894,4.346153631888494,5.786726223274475,6.445217759417596,4.809304071249684,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1512,0.4743662571816311
1513,2.0006494238421113,1.371968777386958,4.455865003617105,1.8368723312584894,4.438163001883646,0.4935330656261038,5.140363177889176,1.5852871761002443,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1513,0.3515566607879104
1514,2.002599451227382,1.371968777386958,5.198779864114497,4.372809263889547,4.629803067566041,0.4935330656261038,5.650037551306094,1.5852871761002443,4.4523071842039155,0.1024022980564106,1.0016241080639985,0,1514,0.47413522162276345
1515,2.002599451227382,3.116234906996284,5.198779864114497,5.4523071842039155,4.83687233125849,3.7210383202072337,7.625790005059417,1.5852871761002443,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1515,0.5392403280390605
1516,2.0012991401516236,1.371968777386958,4.613817363393341,4.525186064121011,5.247278381805687,0.4935330656261038,5.96789598188441,1.5852871761002443,0.45586500361710486,0.1024022980564106,2.0012991401516236,0,1516,0.43579838859249204
1517,2.0006494238421113,1.371968777386958,7.009118644610923,4.272153050444717,4.003900935339904,0.4935330656261038,5.94771809994678,1.5852871761002443,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1517,0.4339300058926281
1518,2.0006494238421113,5.804760146104736,4.477398165166746,4.009118644610923,4.869715587945507,0.4935330656261038,5.908189735760142,4.342856041787918,5.841518696114854,0.1024022980564106,1.9954622001293396,0,1518,0.6121678284559594
1519,2.0006494238421113,1.371968777386958,4.477398165166746,5.134649526694782,5.4523071842039155,0.4935330656261038,5.908189735760142,4.1289584146169265,0.45586500361710486,4.247278381805687,1.9954622001293396,0,1519,0.5479584863705985
1520,2.0012991401516236,2.5736446512545506,5.768914947158015,5.123289664530234,3.9961095840490604,0.4935330656261038,7.445217759417596,3.71037533714436,0.45586500361710486,0.1024022980564106,2.0012991401516236,0,1520,0.5173189210685135
1521,2.0006494238421113,1.371968777386958,4.477398165166746,4.809304071249684,5.4523071842039155,5.25966210626152,5.5103127876394815,1.5852871761002443,5.841518696114854,4.247278381805687,1.9954622001293396,0,1521,0.6537344611427327
1522,2.002599451227382,1.371968777386958,1.5177302592019644,5.228899852490833,4.291094614098177,0.4935330656261038,8.117643101389092,1.5852871761002443,4.4523071842039155,0.1024022980564106,1.0016241080639985,0,1522,0.4634412762179896
1523,2.0006494238421113,5.417203383248,4.499257599130486,1.8368723312584894,5.4882864813094825,5.94771809994678,7.760091096771008,1.5852871761002443,7.336283387864432,4.247278381805687,1.9954622001293396,0,1523,0.7392052927968407
1524,2.002599451227382,3.8673446834827594,1.5177302592019644,4.372809263889547,4.629803067566041,3.7210383202072337,6.297464138973904,5.547787493058144,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1524,0.5149301660452664
1525,2.0006494238421113,1.371968777386958,4.195802164314602,1.8368723312584894,4.300659478133711,0.4935330656261038,5.94771809994678,1.5852871761002443,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1525,0.3578524461965065
1526,2.002599451227382,2.5736446512545506,5.198779864114497,4.372809263889547,4.83687233125849,0.4935330656261038,6.760091096771008,5.140363177889176,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1526,0.506051850235353
1527,2.002599451227382,2.7242526439451056,1.5177302592019644,5.4523071842039155,4.189865139306749,0.4935330656261038,5.9179707565527275,1.5852871761002443,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1527,0.3909001762734271
1528,2.002599451227382,4.9179707565527275,7.502933257273884,1.8368723312584894,4.291094614098177,0.4935330656261038,6.832240882526844,5.23500005202725,0.45586500361710486,0.1024022980564106,1.0016241080639985,0,1528,0.5326852641089329
1529,2.002599451227382,3.8673446834827594,1.5177302592019644,4.372809263889547,4.291094614098177,3.7210383202072337,7.988360084444126,1.5852871761002443,4.4523071842039155,0.1024022980564106,1.0016241080639985,0,1529,0.5362259606199022
1530,2.0012991401516236,4.9179707565527275,1.5177302592019644,4.590166095328696,3.9961095840490604,5.786726223274475,7.05155391093132,3.71037533714436,0.45586500361710486,0.1024022980564106,2.0012991401516236,0,1530,0.5551061671114298
