,Head,Face,Body,Skin,Background,Rarity score,Token Id
0,1.0669260299149776,0.6305537340108577,1.014602253400359,1.5813711134066848,0.9354138548605656,5.228866985593445,0
1,1.459483232684759,1.224123109650942,1.1963276574228012,0.9186501417080408,0.9976018228569148,5.796185964323458,1
2,1.1029434388868302,0.644858734940786,0.983018489191347,0.49371306331050674,0.8133000475488733,4.037833773878344,2
3,1.1029434388868302,0.680951732957988,0.7741705870255384,1.2474983049951964,0.8133000475488733,4.618864111414426,3
4,0.8952628959050906,1.187099095268231,1.2293940726192063,1.2474983049951964,1.242499879669392,5.801754248457117,4
5,1.004316248911696,0.9723825417014988,1.0017227098518153,0.49371306331050674,0.9354138548605656,4.4075484186360825,5
6,1.096764396645492,1.224123109650942,0.995407615147645,1.2474983049951964,1.006275259671987,5.570068686111263,6
7,0.7415558911378783,0.9723825417014988,0.8966916327974446,0.49371306331050674,0.9976018228569148,4.101944951804243,7
8,1.459483232684759,2.0192837802501344,0.9860861396632304,0.9186501417080408,0.8891451424204175,6.272648436726582,8
9,1.0786552526137378,1.0707486024508723,1.0278258896034682,1.3044418738516306,0.9976018228569148,5.479273441376623,9
10,0.9054819396985982,0.6305537340108577,0.9985549485209781,1.3044418738516306,0.8133000475488733,4.652332543630938,10
11,0.8529450192313964,0.8786595995448542,1.1273105919010336,0.49371306331050674,1.2772224050135144,4.629850679001305,11
12,0.9794024887283261,1.3145966911859206,0.7741705870255384,0.9186501417080408,0.9976018228569148,4.9844217315047405,12
13,0.8993222411175086,0.644858734940786,0.9860861396632304,0.8527291577815652,0.8133000475488733,4.196296321051964,13
14,0.9054819396985982,1.0336291632459487,0.7837277394877064,1.2474983049951964,0.9354138548605656,4.9057510022880155,14
15,0.8529450192313964,0.6305537340108577,0.7741705870255384,0.49371306331050674,1.2772224050135144,4.028604808591814,15
16,1.0669260299149776,0.7390315309170211,1.2293940726192063,0.49371306331050674,0.8133000475488733,4.3423647443105855,16
17,1.0786552526137378,1.185395247776377,0.995407615147645,0.49371306331050674,0.9354138548605656,4.688585033708832,17
18,0.91172812023612,0.680951732957988,1.2593125970044623,0.8527291577815652,1.006275259671987,4.710996867652122,18
19,1.1060604795039815,1.185395247776377,0.8374960112727121,1.3044418738516306,0.9976018228569148,5.430995435261616,19
20,1.0786552526137378,0.6305537340108577,1.3297682341358856,1.328136074822748,1.006275259671987,5.373388555255216,20
21,0.7333463771421802,1.0707486024508723,0.7197425117548176,1.3044418738516306,1.242499879669392,5.070779244868893,21
22,0.8474858648967548,1.185395247776377,0.9985549485209781,1.328136074822748,0.8891451424204175,5.248717278437276,22
23,1.459483232684759,0.7390315309170211,0.7741705870255384,0.49371306331050674,0.8133000475488733,4.279698461486698,23
24,0.8263362515770558,0.680951732957988,0.9228081684095735,0.49371306331050674,1.1591848381010954,4.08299405435622,24
25,0.8584756847933248,0.6305537340108577,0.8159628348153366,2.8073345844820112,0.8891451424204175,6.0014719805219485,25
26,1.004316248911696,0.6305537340108577,0.983018489191347,0.9186501417080408,0.9976018228569148,4.5341404366788565,26
27,1.004316248911696,0.6305537340108577,1.1963276574228012,1.714617047551628,0.9976018228569148,5.5434165107538975,27
28,0.7306498956473502,1.187099095268231,0.7837277394877064,1.5813711134066848,1.006275259671987,5.289123103481959,28
29,1.459483232684759,1.9184128429683642,0.942027421367467,1.2239985401299938,0.9354138548605656,6.47933589201115,29
30,0.8993222411175086,0.6305537340108577,0.9860861396632304,1.2474983049951964,1.006275259671987,4.76973567945878,30
31,0.8263362515770558,1.5219777046726715,0.8397123049364641,1.2239985401299938,1.242499879669392,5.654524680985578,31
32,0.7415558911378783,1.3963241766340975,0.8180659989575508,0.49371306331050674,1.2772224050135144,4.726881535053547,32
33,0.9159412351297077,1.3963241766340975,0.8159628348153366,1.328136074822748,1.1591848381010954,5.615549159502985,33
34,0.7306498956473502,0.644858734940786,0.8966916327974446,0.9186501417080408,0.8891451424204175,4.079995547514039,34
35,1.1029434388868302,1.3253157407797715,0.995407615147645,1.5813711134066848,0.9354138548605656,5.940451763081497,35
36,0.8474858648967548,0.7390315309170211,0.8792822880152499,0.9186501417080408,1.006275259671987,4.390725085209054,36
37,0.7306498956473502,0.8786595995448542,0.9985549485209781,2.487093984006915,0.9354138548605656,6.030372282580664,37
38,1.0786552526137378,0.644858734940786,0.9228081684095735,0.49371306331050674,1.006275259671987,4.1463104789465905,38
39,0.9159412351297077,1.3340296860184395,0.9228081684095735,1.2239985401299938,0.9354138548605656,5.3321914845482805,39
40,0.7306498956473502,0.680951732957988,0.7197425117548176,0.9186501417080408,1.242499879669392,4.292494161737588,40
41,0.9054819396985982,1.3963241766340975,0.8792822880152499,0.49371306331050674,0.9976018228569148,4.6724032905153665,41
42,0.8584756847933248,0.680951732957988,0.9533796846021256,0.49371306331050674,0.8133000475488733,3.7998202132128185,42
43,1.1029434388868302,1.0585207482429286,1.014602253400359,1.2474983049951964,0.8133000475488733,5.236864793074187,43
44,0.8993222411175086,1.3145966911859206,0.9679678510471255,1.2474983049951964,0.9976018228569148,5.426986911202666,44
45,1.038734217647062,1.0336291632459487,0.7837277394877064,1.3044418738516306,0.8133000475488733,4.973833041781221,45
46,1.1060604795039815,0.6305537340108577,0.7837277394877064,0.49371306331050674,0.9976018228569148,4.011656839169967,46
47,0.8993222411175086,0.644858734940786,0.9228081684095735,0.9186501417080408,0.8133000475488733,4.198939333724782,47
48,1.0068797947240453,1.3253157407797715,0.7575418363196272,0.9186501417080408,0.9354138548605656,4.943801368392051,48
49,0.8993222411175086,1.0707486024508723,0.9533796846021256,0.49371306331050674,0.8891451424204175,4.306308733901431,49
50,0.8678564027278923,2.0192837802501344,0.7741705870255384,1.328136074822748,0.8891451424204175,5.878591987246731,50
51,0.8584756847933248,1.3963241766340975,0.9228081684095735,0.49371306331050674,0.8133000475488733,4.484621140696375,51
52,0.8622032507673212,0.8786595995448542,1.3297682341358856,1.328136074822748,0.8133000475488733,5.212067206819682,52
53,0.8993222411175086,1.0585207482429286,1.5789660261803067,0.9186501417080408,1.1591848381010954,5.61464399534988,53
54,0.9794024887283261,2.043794772464461,0.8992357508663648,0.9186501417080408,0.9354138548605656,5.776497008627758,54
55,1.096764396645492,0.680951732957988,0.7197425117548176,0.49371306331050674,0.9354138548605656,3.92658555952937,55
56,0.9054819396985982,0.9723825417014988,0.9860861396632304,1.2239985401299938,0.8133000475488733,4.901249208742194,56
57,1.459483232684759,0.6305537340108577,0.983018489191347,1.328136074822748,1.242499879669392,5.643691410379104,57
58,0.8474858648967548,1.0336291632459487,1.3297682341358856,0.49371306331050674,0.8133000475488733,4.517896373137969,58
59,0.8403157580196393,0.8786595995448542,0.7197425117548176,1.714617047551628,0.8891451424204175,5.042480059291357,59
60,0.8952628959050906,1.224123109650942,0.9069565302484662,1.5813711134066848,1.1591848381010954,5.766898487312279,60
61,0.7415558911378783,0.6305537340108577,0.7915450433096987,0.49371306331050674,0.9354138548605656,3.5927815866295068,61
62,0.7333463771421802,2.043794772464461,0.942027421367467,1.714617047551628,0.9354138548605656,6.369199473386302,62
63,1.1060604795039815,1.3963241766340975,0.8792822880152499,1.2239985401299938,0.9354138548605656,5.541079339143889,63
64,0.8993222411175086,0.680951732957988,0.7197425117548176,1.3044418738516306,1.006275259671987,4.6107336193539314,64
65,1.038734217647062,0.680951732957988,1.014602253400359,0.49371306331050674,1.006275259671987,4.234276526987903,65
66,0.9054819396985982,1.0585207482429286,0.9533796846021256,0.49371306331050674,0.8133000475488733,4.224395483403033,66
67,1.459483232684759,1.185395247776377,1.1273105919010336,1.3044418738516306,0.9976018228569148,6.074232769070715,67
68,0.9096363332414507,0.7390315309170211,0.9922805039872016,0.49371306331050674,0.8891451424204175,4.023806573876597,68
69,0.9096363332414507,1.3340296860184395,1.0017227098518153,0.8527291577815652,0.8133000475488733,4.911417934442143,69
70,0.8584756847933248,0.644858734940786,0.7995199917810841,0.8527291577815652,0.8133000475488733,3.968883616845633,70
71,1.459483232684759,0.6305537340108577,0.983018489191347,0.49371306331050674,1.1591848381010954,4.725953357298566,71
72,1.453785246075457,1.185395247776377,0.7837277394877064,0.49371306331050674,1.006275259671987,4.9228965563220335,72
73,0.8993222411175086,0.644858734940786,0.8397123049364641,0.49371306331050674,0.8891451424204175,3.766751486725683,73
74,1.453785246075457,1.0707486024508723,0.8397123049364641,0.8527291577815652,0.9354138548605656,5.152389166104924,74
75,1.459483232684759,1.3963241766340975,0.9860861396632304,0.9186501417080408,0.8891451424204175,5.649688833110545,75
76,0.7333463771421802,0.9723825417014988,1.1963276574228012,0.8527291577815652,1.1591848381010954,4.913970572149141,76
77,0.8403157580196393,0.7390315309170211,0.942027421367467,3.067375709817439,0.8891451424204175,6.477895562541984,77
78,1.453785246075457,1.5219777046726715,0.8966916327974446,2.487093984006915,0.8133000475488733,7.172848615101361,78
79,0.8952628959050906,1.224123109650942,0.95916088366761,0.8527291577815652,0.8133000475488733,4.744576094554081,79
80,0.9054819396985982,0.7390315309170211,0.8966916327974446,2.8073345844820112,0.9354138548605656,6.283953542755641,80
81,0.9096363332414507,0.680951732957988,0.8159628348153366,1.714617047551628,0.8133000475488733,4.934467996115277,81
82,0.8529450192313964,0.644858734940786,0.9985549485209781,0.49371306331050674,0.9354138548605656,3.9254856208642326,82
83,0.7415558911378783,1.0585207482429286,0.7197425117548176,0.49371306331050674,1.006275259671987,4.019807474118118,83
84,0.9159412351297077,1.0585207482429286,0.7197425117548176,1.2474983049951964,0.8891451424204175,4.830847942543068,84
85,2.031160474139723,0.9723825417014988,0.983018489191347,0.49371306331050674,0.8133000475488733,5.2935746158919486,85
86,0.8403157580196393,0.680951732957988,0.95916088366761,1.5813711134066848,1.1591848381010954,5.220984326153017,86
87,1.453785246075457,0.680951732957988,0.7741705870255384,0.49371306331050674,1.2772224050135144,4.679843034383005,87
88,0.8716670416259484,1.0336291632459487,0.7575418363196272,0.9186501417080408,0.9976018228569148,4.57909000575648,88
89,1.7768239455424892,0.680951732957988,0.8397123049364641,0.9186501417080408,0.9976018228569148,5.213739948001897,89
90,1.0669260299149776,1.3145966911859206,1.3963657634714146,1.2474983049951964,0.9976018228569148,6.022988612424424,90
91,1.453785246075457,0.7390315309170211,1.50739414083809,0.9186501417080408,0.9354138548605656,5.554274914399175,91
92,0.8584756847933248,0.9723825417014988,0.8966916327974446,1.2239985401299938,1.006275259671987,4.957823659094249,92
93,0.7333463771421802,1.3963241766340975,1.4495502049215274,0.8527291577815652,0.8891451424204175,5.321095058899788,93
94,0.9159412351297077,0.644858734940786,1.3297682341358856,0.9186501417080408,0.9976018228569148,4.806820168771335,94
95,0.8529450192313964,0.7390315309170211,0.8180659989575508,0.8527291577815652,0.8891451424204175,4.151916849307951,95
96,1.706851280063953,0.9723825417014988,1.6587356880978406,1.2474983049951964,1.1591848381010954,6.744652652959584,96
97,0.7415558911378783,1.0336291632459487,1.1607487459068544,1.2474983049951964,1.2772224050135144,5.460654510299392,97
