,Skin Tone,Outfit,Nose,Mouth,Hand,Hair Front,Hair Color,Hair Back,Eyes,Eyebrows,Eye Color,Clip Accessory,Background,Weapon,Head Accessory,Face Accessory,Appendage,Skin Marking,Ears,Legendary,Rarity score,Token Id
0,0.4588641589334488,1.2308846568117835,0.5000500050005001,0.9903627632189472,8.721559579465428,1.038044930624776,1.000286514025143,0.996228898760345,0.9361875829203026,0.5000500050005001,0.8910749636867866,2.2668111418792387,0.9611074887329146,0.20373981664285679,0.12130190544767082,0.23122635553261944,0.2696096494971987,0.21005029101982492,0.5253756435851633,0.25011255064779153,22.302928901433237,0
1,0.4588641589334488,0.7750827962049169,0.5000500050005001,0.9573014098526583,0.35756521254021056,0.9511551294919857,0.9965331945982319,0.971590837165363,0.949470127478985,0.5000500050005001,0.905018039093461,0.19546457540511086,0.9816917989963273,11.4060050027967,1.9095291902148719,0.23122635553261944,0.2696096494971987,0.21005029101982492,0.5253756435851633,0.25011255064779153,24.301745973055873,1
2,1.9240157789883445,0.7638187815180336,0.5000500050005001,0.946474613555293,0.35756521254021056,1.0432470758983121,1.0247027639909354,0.9543915786007307,0.9210869572537846,0.5000500050005001,0.8910749636867866,0.19546457540511086,0.9860547967580591,0.20373981664285679,0.12130190544767082,2.0241145928043665,0.2696096494971987,0.21005029101982492,0.5253756435851633,0.25011255064779153,14.612301557841477,2
3,0.4588641589334488,0.9645614916751912,0.5000500050005001,0.9903627632189472,0.35756521254021056,1.0393407882460552,0.9662766489225723,1.003156850736402,0.9210869572537846,0.5000500050005001,0.9021158340843146,1.824247976520016,0.9752152263098665,0.20373981664285679,1.0417315049318159,0.23122635553261944,6.229972154853948,0.21005029101982492,0.5253756435851633,0.25011255064779153,20.095102235655833,3
4,0.4588641589334488,0.7370611912233067,0.5000500050005001,0.9903627632189472,0.35756521254021056,1.0090738831529513,0.9940459722795401,1.0208866328714807,0.949470127478985,0.5000500050005001,0.8763290890830028,2.0322014421420285,1.0254612294816763,0.20373981664285679,0.12130190544767082,1.6113950215750832,0.2696096494971987,0.21005029101982492,0.5253756435851633,0.25011255064779153,14.643006590822168,4
5,0.4588641589334488,0.7694088744758887,0.5000500050005001,1.536867520869351,0.35756521254021056,1.0078494602440011,0.9817865433521086,0.996228898760345,0.9457484093258869,0.5000500050005001,1.2005175054298305,0.19546457540511086,0.9934084243584239,8.812114782523489,1.5940850916410314,0.23122635553261944,0.2696096494971987,0.21005029101982492,0.5253756435851633,0.25011255064779153,22.33638395814273,5
6,0.4588641589334488,0.7750827962049169,0.5000500050005001,0.9423729348266161,0.35756521254021056,1.0432470758983121,0.9793694079645325,0.9860068806044235,1.11413222140902,0.5000500050005001,0.8763290890830028,0.19546457540511086,1.0254612294816763,0.20373981664285679,1.016373977997464,0.23122635553261944,0.2696096494971987,0.21005029101982492,0.5253756435851633,0.25011255064779153,12.460483877275191,6
7,0.4588641589334488,0.9513098029027356,0.5000500050005001,0.9770524008665261,0.35756521254021056,1.0538030951167798,0.9952880915925076,0.9826439618346045,0.9361875829203026,0.5000500050005001,1.2005175054298305,0.19546457540511086,0.9860547967580591,0.20373981664285679,1.510996337377653,0.23122635553261944,11.408033709835932,0.21005029101982492,0.5253756435851633,0.25011255064779153,24.434385898942963,7
8,1.9240157789883445,1.791562839882655,0.5000500050005001,0.9440094990449123,0.35756521254021056,1.0090738831529513,0.9686321156992385,1.0043204763995268,1.11413222140902,0.5000500050005001,0.9021158340843146,0.19546457540511086,0.9838687305209245,0.20373981664285679,2.162828669289828,1.5947176596550259,15.376788531936798,0.21005029101982492,0.5253756435851633,0.25011255064779153,32.5184743399055,8
9,1.4917506974685604,0.7528825328722192,0.5000500050005001,0.9423729348266161,0.35756521254021056,1.0078494602440011,0.997781292095758,0.9826439618346045,0.949470127478985,0.5000500050005001,1.2005175054298305,2.198795712741011,0.9860547967580591,0.20373981664285679,1.4003293246486266,0.23122635553261944,0.2696096494971987,0.21005029101982492,0.5253756435851633,0.25011255064779153,15.958227875864939,9
