,Earrings,Hat,Hair,Neck,Top,Hex,Background,???,Cover,Face Accessory,Brooch,Mouth Piece,Extraordinary,Rarity score,Token Id
0,1.4234024351464554,2.0542453052199323,1.2895107221743993,1.972814275867404,1.079427238850383,0.7565295006598642,1.000120645451213,1.424536880383308,0.11381059624683633,0.1546424358287941,0.30840241407575564,0.31453973521663414,0.3334333733493397,12.22541555847032,0
1,1.2989063605610691,1.6713640966189536,0.9498939889516843,1.8581258475902551,1.15276700846644,0.7565295006598642,0.9265565470056958,0.7690529098858292,1.3097172100410779,0.1546424358287941,0.30840241407575564,0.31453973521663414,0.3334333733493397,11.803931428251394,1
2,0.9169294046779319,0.08055399098935101,0.9498939889516843,0.08430333035959621,1.6399763668411445,0.7364308324982461,1.002603825779732,0.7690529098858292,0.11381059624683633,1.087415230847018,0.30840241407575564,0.31453973521663414,0.3334333733493397,8.337345999719101,2
3,1.3338641157738262,2.00114168828565,1.2563376291037034,1.227121207798082,0.9952064418836103,1.3634517395447492,0.9551265507852559,1.424536880383308,0.11381059624683633,1.5560818326604449,0.30840241407575564,0.31453973521663414,0.3334333733493397,13.183054205107194,3
4,1.2604078719018648,0.08055399098935101,0.8150144793253868,0.08430333035959621,1.057042896359457,0.7364308324982461,0.9927428111531807,0.7690529098858292,1.2971106785713922,1.2801659397931897,0.30840241407575564,0.31453973521663414,0.3334333733493397,9.329201263479224,4
5,1.3900508624469339,1.5571610711327126,0.8721099997012995,0.08430333035959621,1.09489330261226,0.7565295006598642,0.928694807428247,0.7690529098858292,0.11381059624683633,0.8247460439621266,0.30840241407575564,0.31453973521663414,0.3334333733493397,9.347727947077436,5
6,1.2292103105449486,0.08055399098935101,0.9148974190508272,1.4434073832473053,1.09489330261226,0.7565295006598642,0.9265565470056958,0.7690529098858292,0.11381059624683633,1.087415230847018,0.30840241407575564,0.31453973521663414,0.3334333733493397,9.372702713731668,6
7,1.27116841478018,1.4322797682493729,0.903806309067131,0.08430333035959621,1.1887258347949616,0.7364308324982461,1.0576885554329358,0.7690529098858292,1.2377270763023194,1.1931727645396715,0.30840241407575564,0.31453973521663414,0.3334333733493397,10.830731318551974,7
8,0.13467885509421917,1.8472279226553812,1.0973102563756938,1.227121207798082,1.300562699714186,0.7565295006598642,0.9551265507852559,1.424536880383308,1.9036135744070624,1.596848633504469,0.30840241407575564,0.31453973521663414,0.3334333733493397,13.19993160401925,8
9,1.2989063605610691,1.4386671175685277,0.9812086860897887,1.4020521997208744,1.15276700846644,0.7364308324982461,1.0050991031480097,0.7690529098858292,1.4360693756839145,0.6785075250856722,0.30840241407575564,0.31453973521663414,0.3334333733493397,11.8551366413501,9
10,0.13467885509421917,1.698177881179233,0.903806309067131,1.5422630964109927,1.247172132009052,0.7364308324982461,1.017760086068543,0.7690529098858292,1.219182089219459,1.13771300485958,0.30840241407575564,0.31453973521663414,0.3334333733493397,11.362612718934015,10
11,1.2292103105449486,0.08055399098935101,0.9621725704975665,1.4949544679893492,1.15276700846644,1.2223379893384834,1.0203298424688465,0.7690529098858292,1.219182089219459,1.034868189231442,0.30840241407575564,0.31453973521663414,0.3334333733493397,11.141804891273447,11
12,1.3046025399129002,0.08055399098935101,1.2563376291037034,1.8824003592456344,1.0355816910142435,0.7565295006598642,0.9976494741812656,1.424536880383308,2.1170291686132616,0.1546424358287941,0.30840241407575564,0.31453973521663414,0.3334333733493397,11.966239192574056,12
