,Chin,Eyes,Hat,Back,Layerz,Lol-Drip,Base-Layer,Sides,Nose,Smoking,Lips,Tattoos,Mouth,Body,Tail,Background,Rarity score,Token Id
0,1.0233127681406453,1.0793481476205642,1.227256279051985,0.8960292239690006,0.08284231944810116,0.08621349389111475,1.7007868948085707,0.9150031468489475,1.0118429063954255,0.3726790766054077,2.4339966983298815,0.6537422006093783,1.4137058541834158,0.7791943546654994,1.3175753127013712,1.2540438284184194,16.247572505687728,0
1,0.9966152820885591,1.0503980901623626,0.7527309157588818,1.024571071416268,2.093544759675319,0.08621349389111475,3.0050830833374382,1.0256493819281571,0.9928485448930643,0.3726790766054077,0.32728930188165073,0.6537422006093783,0.9998277172808179,1.0541998543017264,0.8378188002751884,1.5258950456081317,16.799106619713466,1
2,0.9873033353812343,0.7732146539260736,0.7148318883395789,1.048502753359057,0.08284231944810116,2.2640953149696452,0.19349722603220965,1.0144329852869394,0.9976135025895846,0.3726790766054077,2.4339966983298815,1.0405270914151104,0.9906482080369935,1.0541998543017264,0.8378188002751884,0.7477971387834804,15.554000847080214,2
3,1.5580901723929304,1.128295193857075,1.3627623054428046,0.6344915123147254,4.55083151829024,0.08621349389111475,1.7131329616171596,1.2166549595964171,0.9981764960731667,0.3726790766054077,2.4339966983298815,0.6537422006093783,1.0276613412615974,1.2301593754193598,1.1751861020211718,0.9755012021345268,21.11757460985696,3
4,1.5580901723929304,0.8934355638229945,1.3627623054428046,0.6344915123147254,0.08284231944810116,1.1853169244892325,0.19349722603220965,1.2166549595964171,0.9834273039230653,0.3726790766054077,1.6659034171625255,1.0405270914151104,0.9998277172808179,1.0541998543017264,0.8566016823607108,0.7477971387834804,14.848054265372262,4
5,0.7149865106080798,1.1099783935505112,0.9513958774704077,1.024571071416268,1.5543316840968082,0.08621349389111475,2.7926742267273768,1.0005530513482768,0.9981764960731667,0.3726790766054077,2.4339966983298815,0.6537422006093783,0.9958740138476646,1.0541998543017264,0.8566016823607108,1.5258950456081317,18.12586937684491,5
6,0.9774613767017266,0.8001188461524128,0.6560472173856944,1.1629358713339446,0.08284231944810116,1.1853169244892325,0.19349722603220965,1.083750277307989,1.0118429063954255,0.3726790766054077,0.32728930188165073,1.5733516441874358,1.009169604263882,0.8797013550683019,0.8326475349789116,1.1816307163942852,13.330282198626612,6
7,0.8432619726028835,0.7797693495426111,0.9348241650781653,1.4253622856076968,0.08284231944810116,0.08621349389111475,0.19349722603220965,1.1121045038268271,0.9834273039230653,0.3726790766054077,2.4339966983298815,1.5424454295876775,1.567988197809094,1.0541998543017264,0.8566016823607108,0.7477971387834804,15.017010697730655,7
8,0.7149865106080798,1.1329717654073126,0.8624886887672641,0.6548702011149843,1.5543316840968082,0.08621349389111475,1.7131329616171596,1.0005530513482768,1.0118429063954255,0.3726790766054077,1.6659034171625255,0.6537422006093783,0.9998277172808179,1.2301593754193598,0.8326475349789116,0.9755012021345268,15.461851787437356,8
9,0.9966152820885591,0.7732146539260736,0.7527309157588818,0.8377289191021731,0.08284231944810116,1.1525773987592107,0.19349722603220965,1.0144329852869394,1.0118429063954255,10.569671863978645,0.32728930188165073,1.5424454295876775,0.8040212458076172,0.7791943546654994,0.8326475349789116,0.7477971387834804,22.418549476481054,9
10,1.0195221314039413,0.7775721227160787,0.8624886887672641,0.84400413553874,0.08284231944810116,0.08621349389111475,0.19349722603220965,1.0144329852869394,0.9834273039230653,0.3726790766054077,1.6659034171625255,1.5424454295876775,0.9958740138476646,1.2301593754193598,0.8378188002751884,1.6371004618035503,14.14598098170883,10
11,1.2194531819440224,1.2136247594455374,0.774174650021437,1.0710390942539674,0.08284231944810116,1.3689254704267468,0.19349722603220965,1.083750277307989,1.0118429063954255,0.3726790766054077,0.32728930188165073,1.0405270914151104,0.9848308289870115,1.2301593754193598,1.606113071540204,0.6429903922435026,14.223739023367685,11
12,0.9966152820885591,0.8142873231494265,1.2419468324998204,1.0199176824440446,0.08284231944810116,1.1853169244892325,0.19349722603220965,0.8652113528822014,0.9981764960731667,0.3726790766054077,0.32728930188165073,1.5733516441874358,0.8111231628942535,0.8797013550683019,0.8378188002751884,1.1816307163942852,13.381405496413286,12
13,0.8571298830665405,1.1099783935505112,0.7527309157588818,1.048502753359057,0.08284231944810116,1.644464799390255,0.19349722603220965,0.9458295195149701,0.9928485448930643,0.3726790766054077,0.32728930188165073,1.0405270914151104,1.009169604263882,0.8797013550683019,0.8326475349789116,1.3558402905294402,13.445678609756296,13
14,0.9966152820885591,1.1569652792849103,0.7275670887593146,1.1054014718614837,2.3123259300160286,0.08621349389111475,0.19349722603220965,1.1121045038268271,0.9976135025895846,0.3726790766054077,0.32728930188165073,0.6537422006093783,0.8111231628942535,0.7791943546654994,0.8326475349789116,0.7477971387834804,13.212776548768614,14
15,1.2194531819440224,0.7797693495426111,1.154845272075758,1.4024987028196911,4.9739593635172685,0.08621349389111475,2.26840917268612,0.9458295195149701,0.9834273039230653,0.3726790766054077,1.6659034171625255,0.6537422006093783,0.9958740138476646,0.7791943546654994,1.606113071540204,0.9166797236892127,20.804591218034513,15
16,1.0195221314039413,1.0793481476205642,1.5369074974025851,1.017607087403723,2.7514250016300497,0.08621349389111475,2.5418804996682707,1.0256493819281571,0.9981764960731667,0.3726790766054077,0.32728930188165073,0.6537422006093783,1.0186783421135228,0.8797013550683019,1.3311012551557428,1.3558402905294402,17.995761558985016,16
