,tier,face,shirt,hats,body,Rarity score,Token Id
0,0.9151217848849411,1.0120063169890985,0.7698387285127938,1.3203807730307915,0,4.017347603417624,0
1,0.9151217848849411,0.970418847419001,1.048461953516924,1.167979123224502,0,4.1019817090453685,1
2,1.2692311410604025,0.9853411895191149,1.0530447438892228,1.5037410237096922,0,4.811358098178433,2
3,0.6850952757036675,0.937931152678389,0.7871695985787703,0.7390759248396539,0,3.1492719518004804,3
4,0.8377279810737971,0.9539022157126177,0.8106511899516997,0.6757718174567439,0,3.2780532041948582,4
5,0.8377279810737971,1.0474180711452135,0.8271133928592281,0.7707114907675677,0,3.4829709358458065,5
6,0.6850952757036675,0.970418847419001,0.7602780326259295,1.232918803114648,0,3.648710958863246,6
7,0.6850952757036675,0.937931152678389,0.7747109883574135,0.7369166561835908,0,3.1346540729230608,7
8,1.2692311410604025,0.9831817216383286,1.4095382984992906,1.0397527283149823,0,4.701703889513004,8
9,0.9151217848849411,0.937931152678389,1.0218129991507185,0.7242245577338519,0,3.5990904944479003,9
10,1.1262178634855613,0.9478506265259696,1.0218129991507185,1.0806673966116704,0,4.17654888577392,10
11,0.8377279810737971,0.9962807791762857,0.7771706280795089,0.7637031432858636,0,3.374882531615455,11
12,0.6850952757036675,0.9875100564125188,1.0718012027595503,0.7707114907675677,0,3.515118025643304,12
13,0.6850952757036675,0.9788907345161352,0.7821377102220668,0.7390759248396539,0,3.1851996452815237,13
14,0.6850952757036675,0.9853411895191149,0.7871695985787703,1.1569410850403508,0,3.614547148841903,14
15,0.8377279810737971,0.9539022157126177,0.7626456009252487,0.7160059850569718,0,3.2702817827686355,15
16,0.8377279810737971,1.0212150838586023,0.7650281417152226,0.8104155092767531,0,3.4343867159243753,16
17,0.6850952757036675,1.0258820482089683,1.076599765861946,0.7613956982543265,0,3.5489727880289084,17
18,0.6850952757036675,1.0007241957652626,0.8026674287929064,0.7637031432858636,0,3.2521900435477002,18
19,0.9151217848849411,0.9418742819074934,1.0962515344732213,0.7478427445384074,0,3.7010903458040634,19
20,0.8377279810737971,0.9746366038791064,0.8271133928592281,0.7326362185779162,0,3.3721141963900476,20
21,0.6850952757036675,1.0188973551522198,1.0218129991507185,0.7242245577338519,0,3.4500301877404578,21
22,0.8377279810737971,0.9831817216383286,0.7221871362959885,0.7802618555038281,0,3.3233586945119424,22
23,0.8377279810737971,0.9725232086809188,0.7602780326259295,0.7160059850569718,0,3.286535207437617,23
24,0.9151217848849411,0.9478506265259696,0.7674258014411653,1.2392059297092186,0,3.8696041425612946,24
25,1.1262178634855613,1.0007241957652626,1.0048143137142522,1.0575303086345986,0,4.1892866815996745,25
26,1.2692311410604025,1.0258820482089683,1.3843884374639785,1.2392059297092186,0,4.918707556442568,26
27,0.9151217848849411,1.0547976988057013,0.7698387285127938,1.265054010949386,0,4.004812223152822,27
28,0.9151217848849411,0.9831817216383286,0.805310866847242,1.3732592837091728,0,4.076873657079685,28
29,0.8377279810737971,1.0547976988057013,0.7948418277720298,0.7707114907675677,0,3.4580789984190963,29
30,0.9151217848849411,0.9559363836994745,0.7264672681259954,1.0620744649923635,0,3.6595999017027747,30
31,0.9151217848849411,1.0258820482089683,0.7771706280795089,1.245561791790081,0,3.9637362529634994,31
32,0.8377279810737971,1.0329623682458762,0.7264672681259954,0.8104155092767531,0,3.407573126722422,32
33,1.1262178634855613,0.9962807791762857,0.7747109883574135,1.3576894796320635,0,4.2548991106513245,33
34,1.2692311410604025,0.9962807791762857,1.219425230636341,1.299034548607891,0,4.7839716994809205,34
35,1.1262178634855613,0.937931152678389,0.7532637269946258,1.245561791790081,0,4.062974534948657,35
36,0.9151217848849411,1.0329623682458762,1.219425230636341,0.7326362185779162,0,3.9001456023450745,36
37,0.8377279810737971,1.0120063169890985,0.7264672681259954,0.7478427445384074,0,3.324044310727298,37
38,0.6850952757036675,0.9662369914773234,1.076599765861946,0.7242245577338519,0,3.452156590776789,38
39,0.6850952757036675,1.0377367078699715,0.7948418277720298,1.0397527283149823,0,3.557426539660651,39
40,0.6850952757036675,0.9896883851338841,0.7626456009252487,1.0950663103783143,0,3.5324955721411144,40
41,0.6850952757036675,0.9767590924863842,0.7871695985787703,0.7637031432858636,0,3.2127271100546855,41
42,1.4456364311698409,0.9243827108588536,1.2450458613884312,1.3973536608384096,0,5.012418664255535,42
43,1.1262178634855613,1.0212150838586023,1.3368861044785234,1.125108809132947,0,4.609427860955634,43
44,1.1262178634855613,1.0377367078699715,0.7509546223488097,1.2852101515481926,0,4.200119345252536,44
45,1.4456364311698409,1.0074633736045286,1.1713903689079674,1.3203807730307915,0,4.944870946713129,45
46,1.2692311410604025,1.0074633736045286,1.2131937940561675,1.245561791790081,0,4.73545010051118,46
47,0.6850952757036675,1.0074633736045286,0.7747109883574135,0.7347701259280992,0,3.202039763593709,47
48,0.6850952757036675,0.9940736822337631,0.7771706280795089,1.130285453693122,0,3.586625039710061,48
49,0.9151217848849411,0.9746366038791064,1.0670470564540104,1.1048915080294035,0,4.061696953247462,49
50,0.9151217848849411,0.9539022157126177,1.2131937940561675,0.72009156452387,0,3.8023093591775963,50
51,0.6850952757036675,1.0120063169890985,0.7602780326259295,1.167979123224502,0,3.6253587485431975,51
52,1.2692311410604025,1.0377367078699715,1.4010455593747715,1.130285453693122,0,4.838298861998267,52
53,0.6850952757036675,0.9746366038791064,1.0530447438892228,0.7160059850569718,0,3.4287826085289685,53
54,0.6850952757036675,1.0007241957652626,1.0576694516957401,0.7369166561835908,0,3.480405579348261,54
55,0.9151217848849411,0.9243827108588536,1.076599765861946,0.8104155092767531,0,3.7265197708824935,55
56,1.1262178634855613,0.9962807791762857,1.1433417257672573,1.3892208982097405,0,4.655061266638845,56
57,0.6850952757036675,0.9662369914773234,1.0718012027595503,0.7802618555038281,0,3.5033953254443695,57
58,0.6850952757036675,1.0474180711452135,1.0218129991507185,0.7326362185779162,0,3.4869625645775155,58
59,1.1262178634855613,1.0474180711452135,1.0670470564540104,1.3203807730307915,0,4.561063764115577,59
60,1.4456364311698409,0.937931152678389,1.3293077340807256,1.3203807730307915,0,5.033256090959747,60
61,0.9151217848849411,1.0120063169890985,0.7509546223488097,1.0620744649923635,0,3.7401571892152132,61
62,0.8377279810737971,0.9746366038791064,0.805310866847242,0.7390759248396539,0,3.3567513766397994,62
63,0.8377279810737971,0.9853411895191149,0.7650281417152226,0.7613956982543265,0,3.3494930105624614,63
64,0.6850952757036675,1.0120063169890985,0.805310866847242,1.232918803114648,0,3.7353312626546558,64
65,0.6850952757036675,0.9478506265259696,0.7264672681259954,0.7707114907675677,0,3.1301246611232005,65
66,0.6850952757036675,0.9962807791762857,0.7221871362959885,1.1048915080294035,0,3.5084546992053456,66
67,0.6850952757036675,1.0212150838586023,1.076599765861946,0.7802618555038281,0,3.5631719809280438,67
68,0.6850952757036675,0.9962807791762857,1.1433417257672573,0.6757718174567439,0,3.5004895981039543,68
