,Antenna,Hats,Faces,Heads,Body,Backgrounds,Rarity score,Token Id
0,0.8372997463488446,1.069657430515192,1.0220596794509769,0.9252914929689364,1.1834976511614437,1.0051948480801982,6.043000848525592,0
1,1.2754544276038857,1.2184190029734128,0.9788108236199332,0.8139476849900089,1.0668923180274157,0.8372710012429986,6.190795258457656,1
2,0.8680952554156947,1.229177838430901,1.0949576812903776,0.8054998091606718,0.802107163247817,0.8222554013667152,5.622093148912177,2
3,0.983712923743717,0.9231158862041954,0.7688461508707858,1.6416685243030484,0.8706903473013974,0.9042711632444282,6.092304995667572,3
4,0.8989254738322946,0.7854870654468253,0.7688461508707858,0.8284186991036595,1.30555359653603,1.1587317698151556,5.745962755604751,4
5,0.84328545643147,0.8217501402333923,0.8328114676471547,0.8054998091606718,0.892512144693935,0.8408100178442487,5.036669036010873,5
6,0.8680952554156947,1.1873026288956747,1.0949576812903776,0.8313735213405203,1.1175945690810838,1.2650130613328092,6.36433671735616,6
7,0.9344625605693185,0.9874092559466054,0.82788743596776,1.0225657167116118,0.7594009552086818,0.8869111527007956,5.418637077104773,7
8,1.1575380108124889,0.8997226040017128,1.1037368488179577,0.8313735213405203,0.7594009552086818,0.8372710012429986,5.589042941424361,8
9,1.1690695148641985,1.2401399285388055,0.992800263007971,0.9252914929689364,0.8499193630586416,1.22414382939477,6.401364391833322,9
10,0.887668984990336,1.0946060047384598,0.891185061556105,1.0720124008478848,1.0134252576624199,0.8372710012429986,5.796168711038204,10
11,0.8473229178689383,1.4978213500606512,0.9391781756679416,0.8313735213405203,0.985269473553585,1.529663652011379,6.630629090503016,11
12,0.84328545643147,0.7145681319711845,0.7483372240813837,1.043170504410683,0.892512144693935,1.2143445424347659,5.456218004023422,12
13,0.8680952554156947,1.2401399285388055,0.8328114676471547,0.8054998091606718,1.0668923180274157,0.8869111527007956,5.700349931490537,13
14,0.8921378857570123,1.2184190029734128,0.9999512634042219,0.8669040365664819,0.9154694457878785,1.0085431766919777,5.901424811180985,14
15,1.099806549437568,1.2401399285388055,0.8479466833159145,0.8027217298606705,0.9651796934888113,0.8222554013667152,5.778049986008485,15
16,1.0175983015817838,0.7145681319711845,1.0220596794509769,0.8495459388922298,0.9038431991226379,0.9042711632444282,5.411886414263241,16
17,1.035441155640448,1.3231393229308603,1.0949576812903776,0.996353476824295,0.8499193630586416,0.9042711632444282,6.20408216298905,17
18,0.8921378857570123,1.1389886569291918,1.233179610419221,0.8027217298606705,0.8066439149589125,1.2192241369740338,6.092895934899041,18
19,0.7940399448826747,0.7145681319711845,0.7404383745910427,0.996353476824295,0.9213970275901262,0.8869111527007956,5.0537081085601185,19
20,1.3446148710134445,1.077841779408235,0.7523504996702036,0.8284186991036595,1.3180108396048433,0.9042711632444282,6.225507852044815,20
21,1.035441155640448,1.0946060047384598,1.1217478642935892,0.8495459388922298,0.802107163247817,0.8869111527007956,5.790359279513339,21
22,0.8680952554156947,1.1772986692882843,1.0778320065081584,1.0225657167116118,0.7931854463800401,0.8222554013667152,5.761232495670504,22
23,0.9494736180183307,0.935282785014074,0.7523504996702036,0.996353476824295,0.985269473553585,1.2143445424347659,5.833074395515254,23
24,0.8680952554156947,0.9231158862041954,0.8087672223153076,0.996353476824295,0.9396567092750673,0.8372710012429986,5.373259551277559,24
25,0.983712923743717,0.935282785014074,0.7251324496419619,0.8284186991036595,0.8869537064021333,0.9042711632444282,5.263771727149973,25
26,1.0634290808208122,0.9943461528811817,1.0778320065081584,0.996353476824295,0.892512144693935,0.9002076198462257,5.924680481574608,26
27,0.8473229178689383,1.1389886569291918,1.007209759761962,1.517531762883256,1.2143173529008746,0.8869111527007956,6.612281603045018,27
28,1.1690695148641985,1.1674700953008474,1.0694779463097293,0.8284186991036595,0.802107163247817,1.2650130613328092,6.301556480159061,28
29,0.84328545643147,1.3625022896079517,0.7251324496419619,1.6416685243030484,0.8158736703400823,0.9002076198462257,6.28867001017074,29
30,1.1690695148641985,0.8217501402333923,0.7688461508707858,0.8495459388922298,0.985269473553585,0.8869111527007956,5.481392371114987,30
31,0.8372997463488446,1.3231393229308603,0.9391781756679416,0.8027217298606705,0.9038431991226379,1.2143445424347659,6.020526716365721,31
32,0.84328545643147,0.9671804154565333,0.7483372240813837,0.8313735213405203,1.0432824675519823,1.2192241369740338,5.6526832218359235,32
33,0.8680952554156947,0.7483494727857699,0.9391781756679416,1.2457338827963318,0.9154694457878785,0.8701763332595437,5.58700256571316,33
34,0.8473229178689383,1.2401399285388055,0.891185061556105,1.0225657167116118,0.8550178969653869,1.529663652011379,6.3858951736522265,34
35,0.84328545643147,1.1974870811920169,1.1217478642935892,0.9252914929689364,0.9213970275901262,0.8869111527007956,5.896120075176935,35
36,0.9344625605693185,0.9054573032349854,1.2921618140987294,1.5619565818201053,0.8066439149589125,0.9002076198462257,6.400889794528277,36
37,0.9494736180183307,1.2401399285388055,1.0694779463097293,0.8027217298606705,0.8301229911753716,0.9002076198462257,5.792143833749133,37
38,1.1690695148641985,0.9054573032349854,1.0452084575506628,0.8284186991036595,0.9154694457878785,0.9002076198462257,5.763831040387611,38
39,0.8372997463488446,1.061600586546542,0.8799595377889246,1.517531762883256,0.8158736703400823,0.8701763332595437,5.9824416371671925,39
40,0.84328545643147,0.7145681319711845,0.7860868807707337,0.8027217298606705,0.9921573059672524,1.2143445424347659,5.353164047436077,40
41,0.8473229178689383,1.3105584399945578,0.9999512634042219,0.8139476849900089,0.8550178969653869,0.8222554013667152,5.649053604589828,41
