,Background,Revamped,Clothes,Tattoo,Shape,Mask,Item,Hair,Base,Aura,Hat,Experience,Level,Rarity score,Token Id
0,0.9317479876695032,0.6237460331441825,1.2523828001097206,1.1890249087707374,1.000107165817967,0.8072748500442929,0.23941587250010668,1.0,1.0,0.7817296191944129,0.23030172677168506,0.6241084165477888,0.6241084165477888,10.303947797118187,0
1,1.198606114857768,0.6237460331441825,0.5800244394685684,0.2760984054431174,1.000107165817967,1.1403133053803067,1.269640758924042,1.0,1.0,0.7785709060339666,1.139146060695214,0.6241084165477888,0.6241084165477888,11.254470022860708,1
2,1.198606114857768,0.6237460331441825,1.097929954543748,0.2760984054431174,1.000107165817967,1.0543199396508267,0.23941587250010668,1.0,1.0,0.7817296191944129,1.4431982584895962,0.6241084165477888,0.6241084165477888,10.963368196737303,2
3,0.9943945712754634,1.4451788407838175,1.0555101512221663,0.2760984054431174,1.000107165817967,1.1753184748328087,0.23941587250010668,1.0,1.0,0.7817296191944129,1.2296272604322767,0.6241084165477888,0.6241084165477888,11.445597194597717,3
4,0.9070954318630067,0.6237460331441825,0.9842442474158692,2.202020037854536,1.000107165817967,0.8754979838510414,0.23941587250010668,1.0,1.0,0.7785709060339666,1.2786625303953127,0.6241084165477888,0.6241084165477888,12.137577041971564,4
5,0.9317479876695032,0.6237460331441825,1.117589570627634,0.2760984054431174,0.999785760194244,0.8399951463494382,0.23941587250010668,1.0,1.0,0.7785709060339666,0.23030172677168506,0.6241084165477888,0.6241084165477888,9.285468241829456,5
6,1.0763378552887524,0.6237460331441825,1.0632106683498987,2.330171927460806,1.000107165817967,1.1575400215927025,0.23941587250010668,1.0,1.0,0.7785709060339666,1.139146060695214,0.6241084165477888,0.6241084165477888,12.656463343979173,6
7,0.9943945712754634,0.6237460331441825,1.1262346216162913,0.2760984054431174,1.000107165817967,0.9869544659283848,1.383290727022575,1.0,1.0,0.7785709060339666,1.0454285953558682,0.6241084165477888,0.6241084165477888,11.463042324733394,7
8,0.9317479876695032,1.4451788407838175,1.1262346216162913,0.2760984054431174,0.999785760194244,1.1619318251557698,1.383290727022575,1.0,1.0,0.7785709060339666,1.0454285953558682,0.6241084165477888,0.6241084165477888,12.396484502370729,8
9,1.198606114857768,1.4451788407838175,1.0454155566538952,1.2698045790476078,1.000107165817967,1.0543199396508267,1.323909644734196,1.0,1.0,1.252103713259301,1.2296272604322767,0.6241084165477888,0.6241084165477888,14.067289648333233,9
10,1.0763378552887524,0.6237460331441825,1.187522395293107,1.2698045790476078,0.999785760194244,0.8399951463494382,2.451505260029895,1.0,1.0,0.7785709060339666,0.23030172677168506,0.6241084165477888,0.6241084165477888,12.705786495248457,10
11,1.0763378552887524,0.6237460331441825,1.146942526473603,1.6880607531540226,1.000107165817967,0.8399951463494382,1.784744909387328,1.0,1.0,0.7785709060339666,0.23030172677168506,0.6241084165477888,0.6241084165477888,12.417023855516522,11
12,0.9943945712754634,0.6237460331441825,1.2559975773785306,1.6880607531540226,1.000107165817967,0.8754979838510414,0.23941587250010668,1.0,1.0,0.7817296191944129,1.3624842814668157,0.6241084165477888,0.6241084165477888,12.06965069087812,12
13,1.0039890841311616,1.4451788407838175,0.5800244394685684,0.2760984054431174,1.000107165817967,1.0916853431041218,0.23941587250010668,1.0,1.0,1.3249860655991135,1.31920533826613,0.6241084165477888,0.6241084165477888,11.528907388209682,13
14,0.9943945712754634,0.6237460331441825,1.1262346216162913,1.2698045790476078,1.000107165817967,1.0652496498378428,0.23941587250010668,1.0,1.0,0.7785709060339666,1.4431982584895962,0.6241084165477888,0.6241084165477888,11.788938490858602,14
15,0.9943945712754634,1.4451788407838175,1.1262346216162913,1.2698045790476078,1.000107165817967,1.317923249901564,1.8199536670531629,1.0,1.0,1.3249860655991135,1.3624842814668157,0.6241084165477888,0.6241084165477888,14.90928387565738,15
16,1.198606114857768,1.4451788407838175,0.5986782855537902,0.2760984054431174,1.000107165817967,1.2898260939783117,1.601203032107151,1.0,1.0,0.7785709060339666,1.2786625303953127,0.6241084165477888,0.6241084165477888,12.715148208066779,16
17,0.9233940182849423,1.4451788407838175,0.8387802980998627,2.01349579615955,1.000107165817967,1.2126473395046045,1.601203032107151,1.0,1.0,0.7817296191944129,1.3624842814668157,0.6241084165477888,0.6241084165477888,14.427237224514702,17
18,1.208166343957761,1.4451788407838175,0.8722981582953291,1.9205807719041432,0.999785760194244,0.8136126042729414,0.23941587250010668,1.0,1.0,0.7785709060339666,1.2296272604322767,0.6241084165477888,0.6241084165477888,12.755453351470162,18
19,0.9943945712754634,1.4451788407838175,1.097929954543748,0.2760984054431174,0.999785760194244,0.7617836884491984,1.323909644734196,1.0,1.0,1.252103713259301,1.6790155874060089,0.6241084165477888,0.6241084165477888,13.078416999184668,19
20,0.9943945712754634,1.4451788407838175,1.1560554077407892,1.2698045790476078,0.999785760194244,0.9869544659283848,0.23941587250010668,1.0,1.0,1.3249860655991135,0.23030172677168506,0.6241084165477888,0.6241084165477888,11.895094122936786,20
21,0.9233940182849423,1.4451788407838175,1.0897164786663576,1.6324408119852474,0.999785760194244,0.8399951463494382,0.23941587250010668,1.0,1.0,0.7817296191944129,0.23030172677168506,0.6241084165477888,0.6241084165477888,11.430175107825828,21
22,0.9070954318630067,1.4451788407838175,0.8387802980998627,1.6880607531540226,1.000107165817967,0.8136126042729414,1.5208114401175523,1.0,1.0,1.3249860655991135,1.10898735251523,0.6241084165477888,0.6241084165477888,13.89583678531909,22
23,1.208166343957761,0.6237460331441825,1.0555101512221663,2.3124798221097995,1.000107165817967,1.1575400215927025,1.5208114401175523,1.0,1.0,0.7785709060339666,1.0454285953558682,0.6241084165477888,0.6241084165477888,13.950577312447543,23
24,0.9070954318630067,0.6237460331441825,0.8387802980998627,2.202020037854536,1.000107165817967,1.424120294041444,1.784744909387328,1.0,1.0,1.252103713259301,1.2296272604322767,0.6241084165477888,0.6241084165477888,14.510561976995483,24
