,Head,Eye Gear,Mouth,Type,Background,Genus,Eyes,Companion,Rarity score,Token Id
0,1.0396633898545704,2.8557091393640874,0.8564694328857088,0.7732027590706048,0.9722595312693032,1.007178529094565,0.22133815353208766,0.5012533841371704,8.227074319208098,0
1,0.15141311845381059,4.645409865162122,1.048165357967695,1.519255959929127,0.9826579461751467,1.007178529094565,0.22133815353208766,0.5012533841371704,10.076672314451725,1
2,1.4907517132104728,0.11847357524553404,0.7772165908659636,1.0901714620505119,1.0083832856144463,0.9950085733355104,1.1591861396452017,0.5012533841371704,7.14044472410481,2
3,1.1334587347732503,0.11847357524553404,0.7326749922525341,1.1264646776322642,1.0029319511437211,0.9950085733355104,1.4742003960764112,0.5012533841371704,7.084466284596396,3
4,1.3313982034101666,0.11847357524553404,1.0419801158942852,1.426878436386142,1.0083832856144463,0.9950085733355104,1.3015215723907745,0.5012533841371704,7.724897146414028,4
5,1.1845781000098392,0.11847357524553404,0.7806626159767076,1.2523810523747563,1.0083832856144463,0.9979203805859377,1.1912187944197785,0.5012533841371704,7.0348711883641695,5
6,2.0507322209212573,0.11847357524553404,0.9235878519218927,1.3293741258365224,1.0029319511437211,0.9979203805859377,1.1930519644112367,0.5012533841371704,8.117325454203273,6
7,1.7368005212754976,0.11847357524553404,1.148983617314021,1.417371413961498,0.9722595312693032,0.9950085733355104,1.1143234344918485,0.5012533841371704,8.004474051030384,7
8,1.0290681373578927,2.2191363846190044,0.9534610049423163,1.0412856237769823,1.0029319511437211,0.9979203805859377,0.22133815353208766,0.5012533841371704,7.966395020095113,8
9,1.0396633898545704,0.11847357524553404,1.723127611156619,1.0562262956344226,1.0288014302828892,1.007178529094565,1.7977125728965555,0.5012533841371704,8.272436788302327,9
10,1.6926831843142847,0.11847357524553404,1.0419801158942852,0.7745472476331423,1.0029319511437211,0.9979203805859377,1.3015215723907745,0.5012533841371704,7.431311411344851,10
11,1.6805365824853318,3.1865488842117107,0.8102751650493049,1.6072120131748857,0.9722595312693032,0.9979203805859377,0.22133815353208766,0.5012533841371704,9.977344094445732,11
