,Back,Outfit,Eyes,Head,Mouth,Regiment,Background,Type,Branch,Glasses,Special,Earring,Mask,Marking,Rarity score,Token Id
0,1.328605036254029,0.9645720080777258,0.7285496052868895,0.9198626384768799,0.2828647122520263,1.0,1.7349386937557199,0.48792268855164206,0.7295140085295779,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,8.943314984896919,0
1,0.700965308821532,0.8240322099329347,1.4112045381679015,1.1088203252566295,1.3638067539059138,1.0,0.8190499805173443,2.7669627979803564,1.1136053075092378,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,11.874932815804277,1
2,0.7909288760156952,0.8829118885392269,0.9844998678543734,1.5881085363927665,1.5132804386607714,1.0,0.8101949020654765,2.746286392511069,1.1136053075092378,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,12.196301803261045,2
3,1.683737554550924,1.154692343994045,0.6826064342236181,1.2883896250540774,1.864019261795748,1.0,0.8190499805173443,2.7669627979803564,1.5677291187004303,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,13.593672710528972,3
4,0.9686041389810038,1.0387254159345762,1.056565412898038,0.9289894834962329,0.2828647122520263,1.0,0.8966328617010362,0.48792268855164206,1.1403039994427486,3.7698295823071937,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,12.25692017387761,4
5,1.4521057951440857,1.107058669305631,0.8268455284780217,0.9478601907110626,0.2828647122520263,1.0,0.9654602497927081,0.48792268855164206,0.7295140085295779,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,8.566117436477183,5
6,0.9302622796903788,0.6635744208141504,1.256380391579086,0.5291371906450674,2.725814413168137,1.0,3.1285602090227873,0.48792268855164206,1.1204339294303047,0.08000371539931536,55.842944290086606,0.08908427392301776,0.11549877709701332,0.29424780873333645,68.26386438814085,6
7,1.966553615385062,1.174956540463594,1.2028051950340293,0.6205018563995423,0.2828647122520263,1.0,2.6060640756259263,0.48792268855164206,1.5677291187004303,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,11.67588339612468,7
8,1.0711072946415163,1.314036309554554,0.6826064342236181,2.164653756916417,0.2828647122520263,1.0,1.2627102208759504,0.48792268855164206,1.457254206938518,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,10.489641217666671,8
9,1.5353675759880727,1.2761305459436525,0.9844998678543734,1.4193671927170164,0.2828647122520263,1.0,1.2627102208759504,0.48792268855164206,1.457254206938518,3.29487796450293,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,13.687476853937296,9
10,1.0148779106789634,1.107058669305631,0.592177615169746,0.5079554886608827,2.38041724957447,1.0,0.9654602497927081,0.48792268855164206,0.7295140085295779,4.422124821195882,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,13.893990579772616,10
11,1.1940384980232397,1.2067765908754051,0.592177615169746,2.030156452205678,0.2828647122520263,1.0,0.8966328617010362,0.48792268855164206,1.1403039994427486,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,9.59735901193395,11
12,1.1575415660419737,0.8551239766156575,1.067776326344035,1.8656646936359966,0.9150614838089768,1.0,0.5720953289443316,0.48792268855164206,0.6825559874840015,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,9.37022764513904,12
13,0.9302622796903788,1.154692343994045,0.965753240874427,0.6707848711416702,0.2828647122520263,1.0,1.3551141494683943,0.48792268855164206,1.5677291187004303,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,9.181608998385443,13
14,0.62168809312624,0.5401455048420092,0.965753240874427,0.7900675447982906,0.2828647122520263,1.0,0.5720953289443316,0.48792268855164206,0.6825559874840015,3.524682083064205,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,10.154257062250286,14
15,0.700965308821532,0.8240322099329347,0.965753240874427,0.5552839560455136,0.2828647122520263,1.0,0.9304247461830796,0.48792268855164206,1.1136053075092378,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,7.627337763882823,15
16,0.7113050322108977,0.5401455048420092,0.7109178310256462,1.2329503385701897,0.2828647122520263,1.0,0.5720953289443316,0.48792268855164206,0.6825559874840015,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,6.987243017593173,16
17,1.0811405992809433,1.0077046464250936,0.7285496052868895,0.4401341527960406,1.7304539147416456,1.0,1.1257622860926115,0.48792268855164206,0.7295140085295779,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,9.097667495416871,17
18,1.0811405992809433,0.8605386941914106,0.592177615169746,1.1518692082823532,0.9150614838089768,1.0,0.9304247461830796,0.48792268855164206,1.1136053075092378,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,8.899225936689817,18
19,1.4328773367381,1.107058669305631,0.9325282506979131,0.9478601907110626,0.2828647122520263,1.0,0.8966328617010362,0.48792268855164206,1.1403039994427486,0.08000371539931536,0.18765101855974686,0.08908427392301776,0.11549877709701332,0.29424780873333645,8.994534303112587,19
