,Mouth,Clothes,Eyes,Fur,Background,Hat,Earring,Name,Rarity score,Token Id
0,0.33118967258404347,0.9699203586873971,1.3319344079711049,1.0796321182298985,0.832873705705168,0.14339887608613114,0.2237226899635128,0.13341047427988473,5.04608230350714,0
1,0.7620525014189609,0.9351825300641757,1.0951555850718633,0.8355490983668276,0.8697908552477915,1.3316208140792896,0.2237226899635128,0.13341047427988473,6.186484548492306,1
2,0.23610309284529077,0.6560978667325501,0.34291425655627833,0.49397411116906137,0.8530375170230602,1.443991245865197,0.2237226899635128,0.13341047427988473,4.383251254434835,2
3,0.33118967258404347,0.14147243469090645,1.1087194688600641,0.7439237980181442,0.821317474058187,1.0220670086903678,0.2237226899635128,0.13341047427988473,4.52582302114511,3
4,1.1037092834173743,1.4811985676117152,0.34291425655627833,1.533080225969063,0.821317474058187,1.0798687183264373,1.9572666258003846,0.13341047427988473,8.452765626019325,4
5,0.8721646376378321,0.8744530383187111,1.0951555850718633,0.48749347203531046,0.856941326425627,1.3345625838336062,0.2237226899635128,0.13341047427988473,5.877903807566348,5
6,1.6269889536231608,1.0882321525876872,0.6520846386164372,0.5276807850330205,0.832873705705168,0.796560502598813,2.7174930699362827,0.13341047427988473,8.375324282380454,6
7,0.6044086233374023,1.2334254276710512,0.9835802954276425,1.1077102823804035,0.832873705705168,0.5886426834377791,0.2237226899635128,0.13341047427988473,5.707774182202844,7
8,0.23610309284529077,1.0295354739315508,0.5898172492928352,0.8710921504371073,0.821317474058187,1.0354632542310127,0.2237226899635128,0.13341047427988473,4.940461859039381,8
9,1.6269889536231608,0.7292067517961209,0.34291425655627833,1.1077102823804035,0.832873705705168,0.9322482782157829,0.2237226899635128,0.13341047427988473,5.929075392520312,9
10,0.33118967258404347,0.9978245710058955,1.24816504904836,0.9639376653398372,0.821317474058187,0.14339887608613114,0.2237226899635128,0.13341047427988473,4.8629664723658514,10
11,0.23610309284529077,0.9385377426608009,0.6520846386164372,0.9834795175549431,0.832873705705168,1.4546231193789159,1.9572666258003846,0.13341047427988473,7.188378916841826,11
12,1.2849048971277333,1.6740704238018431,1.7100171374513906,1.541725821605043,1.4636184870581896,0.14339887608613114,3.3866841335052587,0.13341047427988473,11.337830250915474,12
13,1.1573246999982922,0.9557026247091236,0.687766935536889,0.48749347203531046,0.856941326425627,1.3316208140792896,0.2237226899635128,0.13341047427988473,5.833983037027929,13
14,0.6044086233374023,0.9699203586873971,0.8235551456091417,0.9956144263263885,0.8697908552477915,1.1823196773020934,0.2237226899635128,0.13341047427988473,5.802742250753612,14
15,1.619394653333768,1.8268696066566028,1.9964657135569388,1.1118515798073887,1.4255723951674517,1.6154979894099295,0.2237226899635128,0.13341047427988473,9.952785102175476,15
16,0.23610309284529077,0.9699203586873971,0.34291425655627833,1.4356634984238266,0.856941326425627,1.1823196773020934,0.2237226899635128,0.13341047427988473,5.380995374483911,16
17,1.1573246999982922,0.9351825300641757,0.8836246541081263,1.1077102823804035,0.8697908552477915,1.0780139372859778,0.2237226899635128,0.13341047427988473,6.388780123328164,17
18,0.626876989953699,0.14147243469090645,1.7735896616366291,1.1118515798073887,1.4752807976085969,1.4951623374551024,0.2237226899635128,0.13341047427988473,6.98136696539572,18
19,1.4744289241633357,0.14147243469090645,1.2385127971601235,0.7439237980181442,0.832873705705168,1.0010703065246054,0.2237226899635128,0.13341047427988473,5.789415130505681,19
20,1.686839169500541,0.9385377426608009,0.8929638048337183,0.9956144263263885,0.8392031618699097,0.735547437423173,0.2237226899635128,0.13341047427988473,6.445838906857928,20
21,0.23610309284529077,1.1705684802554113,0.34291425655627833,0.49397411116906137,0.8697908552477915,0.9322482782157829,0.2237226899635128,0.13341047427988473,4.402732238533014,21
22,0.626876989953699,1.5631754645162772,1.2798732296559283,1.5616063749206468,1.4636184870581896,2.2190095875461475,0.2237226899635128,0.13341047427988473,9.071293297894286,22
23,1.1573246999982922,1.0173954955684403,1.0807635846890338,0.9639376653398372,0.8392031618699097,1.0220670086903678,0.2237226899635128,0.13341047427988473,6.4378247803992785,23
24,0.7620525014189609,0.9220108059740341,1.0807635846890338,0.8355490983668276,0.8530375170230602,0.14339887608613114,0.2237226899635128,0.13341047427988473,4.953945547801444,24
25,1.1946694291512359,0.14147243469090645,0.8929638048337183,0.48749347203531046,0.856941326425627,1.2007123155247115,0.2237226899635128,0.13341047427988473,5.131385946904906,25
26,0.8721646376378321,1.139114343158969,1.54303506589356,0.5276807850330205,0.856941326425627,1.0371642799293486,0.2237226899635128,0.13341047427988473,6.333233602321755,26
27,2.586576420324305,1.7432605031417132,1.3788123899447686,1.4103949401969917,1.4789096080302249,1.6819669096139402,4.216267154755717,0.13341047427988473,14.629598400287545,27
28,0.7620525014189609,0.9539563260516383,0.8836246541081263,0.5276807850330205,0.8392031618699097,0.9123431193306841,0.2237226899635128,0.13341047427988473,5.235993712055738,28
29,1.0053404502469556,0.7625289149572475,1.7305788569161344,0.49397411116906137,0.8530375170230602,0.735547437423173,0.2237226899635128,0.13341047427988473,5.938140451979029,29
30,1.1965169355736496,1.0173954955684403,0.687766935536889,0.9956144263263885,0.8530375170230602,0.796560502598813,4.2901067785124845,0.13341047427988473,9.97040906541961,30
31,1.6269889536231608,0.8686884531854957,0.34291425655627833,0.48749347203531046,0.821317474058187,1.4764239949474063,0.2237226899635128,0.13341047427988473,5.980959768649235,31
32,0.6137055597260626,0.9539563260516383,0.5898172492928352,0.8710921504371073,0.856941326425627,0.14339887608613114,1.9572666258003846,0.13341047427988473,6.1195885880996705,32
33,0.23610309284529077,0.968118697687482,0.5898172492928352,0.9639376653398372,0.8530375170230602,0.14339887608613114,1.897477653707971,0.13341047427988473,5.785301226262492,33
34,0.33118967258404347,1.2973519537013103,0.8235551456091417,0.5276807850330205,0.8530375170230602,0.14339887608613114,0.2237226899635128,0.13341047427988473,4.333347114280105,34
35,0.23610309284529077,1.139114343158969,0.8836246541081263,0.49397411116906137,0.832873705705168,1.1823196773020934,1.897477653707971,0.13341047427988473,6.798897712276563,35
36,0.33118967258404347,0.8744530383187111,0.8235551456091417,0.7439237980181442,0.8533366010647075,0.796560502598813,2.7910772701954545,0.13341047427988473,7.3475065026688995,36
37,0.23610309284529077,0.8343864623988155,1.3808476939550578,0.7439237980181442,0.856941326425627,1.1823196773020934,0.2237226899635128,0.13341047427988473,5.5916552151884265,37
38,0.7903337852160175,1.7769822813704488,1.7735896616366291,1.541725821605043,1.4255723951674517,1.9335379347953416,3.3866841335052587,0.13341047427988473,12.761836487576074,38
39,2.2975654287866023,1.7366949470446065,0.8336508871982068,2.0560354911458165,1.5230423967824918,0.14339887608613114,0.2237226899635128,0.13341047427988473,8.947521191287251,39
40,0.23610309284529077,0.7292067517961209,0.6520846386164372,0.7439237980181442,0.8697908552477915,0.9322482782157829,2.7910772701954545,0.13341047427988473,7.087845159214906,40
41,0.23610309284529077,1.195423984005932,1.3808476939550578,1.0796321182298985,0.8697908552477915,1.2007123155247115,0.2237226899635128,0.13341047427988473,6.319643224052079,41
