,Hats,Mouth,Eyes,Clothes,Body,Background,1 of 1,Rarity score,Token Id
0,0.6630629251021558,0.9567836930204521,1.1378263784123324,1.3237817532183478,0.7299024992907077,1.8884995035911294,0.22234327578348217,6.922200028418606,0
1,0.800384515179916,0.8204754228938754,0.7318422974432164,0.3050003040451956,0.7299024992907077,0.6463685402076098,0.22234327578348217,4.256316854844003,1
2,0.8931152268743906,0.8204754228938754,1.1389720884940948,0.9885759123671907,0.928237103835999,0.6469222095062971,0.22234327578348217,5.638641239755329,2
3,1.2489693136029145,0.7650361369848564,1.1378263784123324,0.9786662558720112,1.2195459967434372,1.8884995035911294,0.22234327578348217,7.460886860990162,3
4,1.244772040495815,0.8204754228938754,0.7318422974432164,1.42429273959453,0.7299024992907077,0.6469222095062971,0.22234327578348217,5.820550485007923,4
5,0.800384515179916,0.8204754228938754,0.9889407265701313,0.9786662558720112,1.2195459967434372,1.0979105162436178,0.22234327578348217,6.128266709286471,5
6,0.800384515179916,0.8198888857433558,0.7318422974432164,0.9952986168976343,0.928237103835999,1.0986575587460043,0.22234327578348217,5.596652253629608,6
7,0.800384515179916,0.7650361369848564,0.9889407265701313,1.911690810543459,1.2195459967434372,1.0986575587460043,0.22234327578348217,7.0065990205512865,7
8,0.8931152268743906,1.4367688337869333,1.0340074988383567,0.9721731636716318,1.2195459967434372,1.0979105162436178,0.22234327578348217,6.875864511941849,8
9,0.800384515179916,0.8198888857433558,0.7318422974432164,1.041421802366604,0.7299024992907077,0.6469222095062971,0.22234327578348217,4.992705485313579,9
10,0.8931152268743906,1.0431805157208678,0.7323237266460534,0.9754085383944235,0.928237103835999,0.6463685402076098,0.22234327578348217,5.440976927462827,10
11,0.800384515179916,1.4386388714243457,0.9889407265701313,0.9952986168976343,1.2195459967434372,0.6469222095062971,0.22234327578348217,6.3120742121052436,11
12,0.8931152268743906,1.8189708271936011,0.7323237266460534,0.8488027846727108,0.7299024992907077,1.0979105162436178,0.22234327578348217,6.343368856704563,12
13,1.4417755026574137,0.8204754228938754,0.7318422974432164,0.9885759123671907,0.7299024992907077,1.0979105162436178,0.22234327578348217,6.032825426679503,13
