,Lips Color,Mouth,Earrings,Necklace,Clothes,Hairstyle,Facial Features,Eyes,Skin Tone,Background,Face Accessories,Rarity score,Token Id
0,1.3003901145552053,1.6628065470135172,0.9698569134114835,1.3363692016061437,1.0631681698074367,0.8504492772979448,0.9059803388156469,1.0169587336508141,0.8878339373921648,0.9573445359495133,0.262826677195053,11.213984446694921,0
1,0.6703752320919562,0.8385448280151457,1.710942901953582,0.3691225039419309,1.0261574102488584,0.7806648304806865,1.299060771579598,1.6612318757852877,0.8878339373921648,1.0379393341141685,1.3681056533165705,11.649979278919949,1
2,0.9162559776189018,0.8143584825366927,0.44024784843981984,1.0867196778747419,0.8330432645748994,1.053980669989479,1.7866185689147125,1.0182512459244895,0.874039458952089,1.0028093016864932,1.8618722675529826,11.688196764065301,2
3,0.9162559776189018,0.8385448280151457,0.9698569134114835,0.3691225039419309,1.4182428823604742,1.0174654122379565,0.9059803388156469,1.0407577110516328,0.874039458952089,1.0379393341141685,1.843981277208994,11.232186637728425,3
4,0.9251165828791325,0.8143584825366927,0.965332192830608,1.363039036325701,0.8651044317277085,0.8170472697465109,0.8686663856274246,0.6990375011499084,1.7737517202275142,0.9973647630768849,1.8618722675529826,11.950690633681067,4
5,0.6703752320919562,0.8143584825366927,0.9698569134114835,1.121276370268956,1.0179817896963081,0.8136800463294988,0.8904985577530723,0.9785061273378748,0.8851495486103333,0.9955618465182089,1.3681056533165705,10.525350567870955,5
6,0.9162559776189018,1.5457298467707816,0.9623390172252797,0.3691225039419309,1.0234175843715942,1.0187723272315035,0.9181874325490226,0.6518122526279916,0.9353369084819914,1.0028093016864932,0.262826677195053,9.606609829700544,6
7,0.6703752320919562,0.8143584825366927,0.9698569134114835,1.0945040068276632,1.030294910484775,0.7806648304806865,0.8807592313017077,1.0448373241844984,0.8824803515731733,1.0083081486113885,0.262826677195053,9.439266108699078,7
8,0.9251165828791325,0.836824385594391,1.3693384217123317,0.3691225039419309,1.0234175843715942,1.0293505294555114,0.46932176110325935,0.6496919464115783,1.7647016518707588,0.9973647630768849,1.3417760245664259,10.776026154983798,8
9,0.9251165828791325,0.8143584825366927,0.9319899906684719,1.0867196778747419,0.8563846309920069,1.0187723272315035,0.9059803388156469,1.0169587336508141,0.8824803515731733,0.9955618465182089,0.262826677195053,9.697149639935446,9
10,0.9162559776189018,0.8385448280151457,1.4225130636713923,1.3416164345338093,1.0179817896963081,0.8578250770041099,1.496270101092541,1.6535992614691357,0.9127000300646727,1.0028093016864932,1.3417760245664259,12.801891889418938,10
11,0.6703752320919562,1.5457298467707816,1.3131607348428098,1.121276370268956,0.863151667953378,1.0187723272315035,0.9153412674980094,1.0407577110516328,1.2779789871673282,0.9913779971723891,2.3777265584922027,13.135648700540948,11
