,Body,Outerwear,Eyes,Species,Shoes,Background,Head,Attitude,Headwear,Eyewear,Underfoot,Rarity score,Token Id
0,0.8712352532744237,3.7644330918265827,0.7889852345103324,0.8941023874629126,2.7391762633273165,0.8965536473353425,0.8010151056731473,0.9916706880836562,0.14911752373438705,0.14538241749504024,0.1896825690273757,12.231354181750518,0
1,0.6923509893207362,4.610949854349677,1.969889371015428,0.8941023874629126,0.19111670405292697,1.3706695562849962,0.8119056836827869,0.9966238509121941,0.14911752373438705,0.14538241749504024,0.1896825690273757,12.021790907338463,1
2,0.9465389729258752,0.20959157906258266,0.8583054613223838,0.7845288613899637,1.6121920456014736,0.9226268176721224,0.8119056836827869,0.9966238509121941,0.9276118304182978,0.14538241749504024,0.1896825690273757,8.404990089510097,2
3,1.0314896755637055,0.20959157906258266,0.5229615084497186,1.3175680061838744,0.19111670405292697,0.9180143309354494,0.8041673143812829,0.9916706880836562,0.14911752373438705,3.9105972095120425,0.1896825690273757,10.235977108987,3
4,1.0314896755637055,0.20959157906258266,0.7889852345103324,0.7845288613899637,1.695917630963004,0.9298017330222383,0.8010151056731473,1.0142755338379057,1.1948515224909733,0.14538241749504024,0.1896825690273757,8.78552186303627,4
5,0.925885956420066,0.20959157906258266,0.8583054613223838,1.179348278416185,1.6029096233382987,0.9180143309354494,0.8010151056731473,0.9944519880500345,0.14911752373438705,0.14538241749504024,15.429450171026886,23.21347243547446,5
6,0.916685016398619,0.20959157906258266,0.817097185198266,0.6841187520259102,1.837261365291119,0.9226268176721224,0.8119056836827869,0.9916706880836562,1.1196700200139889,0.14538241749504024,15.429450171026886,23.885459695950978,6
7,1.0780283894690061,3.8047248175265826,0.817097185198266,1.459421723842569,0.19111670405292697,1.3706695562849962,4.483750003783797,0.9944519880500345,1.6450176794012201,0.14538241749504024,0.1896825690273757,16.179343034131815,7
8,0.9465389729258752,0.20959157906258266,0.5229615084497186,0.9836233400189992,1.6029096233382987,0.9298017330222383,0.8041673143812829,0.9916706880836562,1.2948479954707628,4.2502791427944455,0.1896825690273757,12.726074466575236,8
9,1.6553426718285194,0.20959157906258266,0.5229615084497186,0.8553092057912077,1.695917630963004,0.9226268176721224,1.1130165841425481,1.0142755338379057,1.622721337598665,4.036730654918307,39.56639792955817,53.21489145382275,9
10,1.0780283894690061,0.20959157906258266,0.8583054613223838,1.459421723842569,0.19111670405292697,0.8965536473353425,4.621177705147609,0.9944519880500345,1.1948515224909733,0.14538241749504024,0.1896825690273757,11.838563707295844,10
11,1.6553426718285194,0.20959157906258266,1.969889371015428,1.459421723842569,1.828078250051611,1.3454997811359524,3.9546071754863785,0.9966238509121941,1.8655588580578062,0.14538241749504024,32.98385242524374,48.41384810413182,11
12,2.420125747580091,3.8047248175265826,0.5229615084497186,1.3175680061838744,2.293440215724964,0.9180143309354494,1.1130165841425481,0.9966238509121941,2.4428550173995927,6.357977140030887,0.1896825690273757,22.376989787913274,12
13,0.916685016398619,0.20959157906258266,0.5229615084497186,1.130276818768603,0.19111670405292697,0.8965536473353425,0.8119056836827869,0.9916706880836562,0.14911752373438705,4.2502791427944455,0.1896825690273757,10.259840881390444,13
14,0.6923509893207362,4.181841103644166,0.9850927509328467,0.6841187520259102,1.828078250051611,1.3454997811359524,0.8010151056731473,1.003499331589709,1.1196700200139889,0.14538241749504024,0.1896825690273757,12.976231070910485,14
15,2.8994256251138144,0.20959157906258266,0.5229615084497186,0.8553092057912077,1.837261365291119,0.920138204180733,1.1130165841425481,1.0142755338379057,0.9276118304182978,0.14538241749504024,0.1896825690273757,10.634656422810343,15
16,1.0314896755637055,0.20959157906258266,1.1962612103415367,0.8553092057912077,1.609860856102147,1.3706695562849962,1.1130165841425481,1.0142755338379057,1.3016848561335193,0.14538241749504024,0.1896825690273757,10.037224043782565,16
17,1.0314896755637055,0.20959157906258266,1.969889371015428,0.7845288613899637,1.6628436125106,0.9226268176721224,0.8041673143812829,1.0142755338379057,1.382237430058781,0.14538241749504024,32.98385242524374,42.91088503823115,17
18,1.0314896755637055,0.20959157906258266,0.817097185198266,1.130276818768603,0.19111670405292697,0.9298017330222383,0.8010151056731473,1.003499331589709,0.14911752373438705,0.14538241749504024,0.1896825690273757,6.598070643187982,18
19,0.7948974448635235,0.20959157906258266,2.042491219167327,1.130276818768603,1.828078250051611,0.9226268176721224,0.8119056836827869,1.003499331589709,0.14911752373438705,0.14538241749504024,0.1896825690273757,9.22754965511507,19
