,Ethnicity,Tatoos,Neck Accessories,Head Accessories,Hair,Color Eyes,Clothes,Body Accessories,Earings,Nose Accessories,Rarity score,Token Id
0,0.9982138834018173,0.47694206809870504,0.211407877545732,1.5889335979085812,1.4192907608838354,0.2617422371969339,0.9769466443618812,0.25898492700373715,0.3079010959531425,0.44420214905776956,6.944565241412135,0
1,0.9982138834018173,1.0113206958262941,2.2116051156793812,1.1584181841547332,0.7591550100319985,1.9534636434185784,1.2339255461642085,1.0275575692137746,0.3079010959531425,0.44420214905776956,11.105762892901698,1
2,0.9988143960100312,2.1106129084814857,2.3026879419953943,1.0227295928450522,0.8276632383430823,0.2617422371969339,1.1584749243744046,0.25898492700373715,0.3079010959531425,0.44420214905776956,9.693813411261033,2
3,0.9982138834018173,1.0113206958262941,1.609208945863817,1.1584181841547332,0.7254312768907784,0.2617422371969339,1.2339255461642085,0.8851504100789043,0.3079010959531425,0.44420214905776956,8.635514424588399,3
4,0.9982138834018173,0.9435530196538224,1.609208945863817,1.5889335979085812,0.7591550100319985,0.2617422371969339,0.9349837876955926,0.25898492700373715,0.3079010959531425,0.44420214905776956,8.106878653767211,4
5,0.9979138306509999,2.5422717709028455,1.1935083941456412,0.25341263633796096,1.2538590599314483,0.2617422371969339,0.753604467086118,1.0657456439735562,2.537900190647594,0.44420214905776956,11.304160379930869,5
6,0.9988143960100312,0.47694206809870504,1.502875786734592,1.509676958776017,0.9511660533434277,0.2617422371969339,1.0451406661815785,0.25898492700373715,0.3079010959531425,0.44420214905776956,7.757446338355934,6
7,0.9979138306509999,2.3588235109123286,1.201301915490971,0.8724005070787104,1.3850232682842778,0.2617422371969339,1.0177448696120055,0.25898492700373715,2.537900190647594,0.44420214905776956,11.336037405935329,7
8,0.9979138306509999,1.5702470827981185,2.4651976403458313,0.25341263633796096,1.9822112455821042,0.2617422371969339,0.6402378426235148,1.1639500939963983,5.861513727688281,0.44420214905776956,15.640628486277912,8
9,0.9982138834018173,1.0113206958262941,0.211407877545732,1.1584181841547332,0.7591550100319985,0.2617422371969339,0.8395134031556529,1.0275575692137746,0.3079010959531425,0.44420214905776956,7.019432105537848,9
10,0.9988143960100312,2.1106129084814857,0.211407877545732,1.5568631602003655,0.8642665193149724,0.2617422371969339,1.284689980720454,0.25898492700373715,0.3079010959531425,0.44420214905776956,8.299485251484624,10
11,0.9979138306509999,1.5702470827981185,1.1076674241564646,0.25341263633796096,0.7280557042615973,2.517123314751587,1.0565458888403059,1.3885224337942565,0.3079010959531425,0.44420214905776956,10.371591560602202,11
12,0.9982138834018173,0.9435530196538224,1.4305673828783394,1.1584181841547332,0.8883475914707831,0.2617422371969339,0.8576961905848105,1.0275575692137746,0.3079010959531425,0.44420214905776956,8.318199303565928,12
13,0.9979138306509999,1.0113206958262941,1.1076674241564646,1.6616441250837837,1.0151226967962144,5.134102988249242,0.574263078313893,0.25898492700373715,0.3079010959531425,0.44420214905776956,12.51312301109154,13
14,0.9982138834018173,0.47694206809870504,1.3811106298552103,1.1172149047089057,1.4192907608838354,0.2617422371969339,0.8395134031556529,1.0275575692137746,0.3079010959531425,0.44420214905776956,8.273688701525748,14
15,0.9979138306509999,0.47694206809870504,1.4687627808300598,1.2151181200398233,1.7318930240849664,0.2617422371969339,0.8187197181351553,1.1639500939963983,1.877777560680358,0.44420214905776956,10.45702158277117,15
16,0.9979138306509999,1.0113206958262941,1.1076674241564646,0.25341263633796096,0.8805987190536282,2.517123314751587,1.0395361836938164,1.1267673564427216,0.3079010959531425,0.44420214905776956,9.686443405924383,16
