,Legendary,Origin,Augmint,Advocate,Hat,Eyes,Neck,Body,Background,Mouth,Nosering,Special,Spikes,Skin,origin,Rarity score,Token Id
0,846.0798915805523,1.2672874143453854,0.31009727122618047,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.3761234324909,0
1,846.0798915805523,1.2672874143453854,0.31009727122618047,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.3761234324909,1
2,846.0798915805523,1.2672874143453854,0.37112203732039345,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.4371481985852,2
3,846.0798915805523,1.2672874143453854,0.37112203732039345,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.4371481985852,3
4,846.0798915805523,1.2672874143453854,0.37112203732039345,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.4371481985852,4
5,846.0798915805523,1.2672874143453854,0.37112203732039345,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.4371481985852,5
6,846.0798915805523,1.2672874143453854,0.31009727122618047,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.3761234324909,6
7,846.0798915805523,1.2672874143453854,0.37112203732039345,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.4371481985852,7
8,846.0798915805523,1.2672874143453854,0.37112203732039345,0.40072137060414786,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,852.4371481985852,8
9,0.15398949686600036,1.2672874143453854,0.37112203732039345,300.01007213706043,0.06057492537037841,0.6982295686232102,0.18765713658541822,0.25262853898441423,1.0100655863898758,0.23469468917591899,0.37154692007779144,0.15977945468811894,0.407999193350587,0.4075207288195956,0.5274290536976475,306.12059688135514,9
