,Gender,Background,Eyewear,Hats,Clothing,Mouth,Fur,Eyes,Earring,Rarity score,Token Id
0,1.0,0.9809223175839317,1.4955968735675158,1.1210363093759346,1.1389545801503822,1.0711627347291717,1.0680120190024913,0.300055584146911,0.24100864725187437,8.416749065808213,0
1,1.0,0.971731189481118,0.29351631439577563,1.4111777635962308,1.3824293997843935,0.8239379477170848,1.0680120190024913,0.9208992198274545,0.24100864725187437,8.112712501056423,1
2,1.0,0.971731189481118,3.318183932670894,0.236949529903299,0.24739946871829316,1.1376907474331568,1.1986542043828912,0.7294671274283132,0.24100864725187437,9.081084847269839,2
3,1.0,0.971731189481118,0.29351631439577563,1.125448434076026,1.7497344313308696,0.8021125059728658,1.0254531714683666,0.9208992198274545,0.24100864725187437,8.12990391380435,3
4,1.0,0.9964329515232808,2.4472463070806905,0.236949529903299,1.6758995582651024,0.8222165645564924,1.1986542043828912,0.300055584146911,0.24100864725187437,8.918463347110542,4
5,1.0,0.971731189481118,1.466330174721145,0.236949529903299,1.6758995582651024,1.1081233540036655,1.0592213954571406,0.300055584146911,0.24100864725187437,8.059319433230256,5
6,1.0,0.9809223175839317,2.324154888272649,0.236949529903299,0.24739946871829316,0.8021125059728658,0.7774214644539561,0.300055584146911,2.504618431100273,9.173634190152178,6
7,1.0,0.977227254985792,0.29351631439577563,0.236949529903299,1.7057916448039447,1.4992097570143446,1.8326579281043078,0.9208992198274545,0.24100864725187437,8.707260296286792,7
8,1.0,0.971731189481118,2.4472463070806905,0.236949529903299,1.363513227152755,0.8628003943816471,0.7691481544000737,0.300055584146911,0.24100864725187437,8.192453033798369,8
9,1.0,0.9809223175839317,0.29351631439577563,1.240585334675124,0.24739946871829316,0.5310504215841065,1.200054512356671,1.854646424908021,0.24100864725187437,7.589183441473796,9
10,1.0,0.9809223175839317,0.29351631439577563,1.0628040355534665,1.1596966214838818,0.8021125059728658,1.1986542043828912,1.9856913293547882,2.504618431100273,10.988015759827872,10
11,1.0,0.9786099763355612,1.466330174721145,0.236949529903299,1.1389545801503822,0.8222165645564924,0.7691481544000737,0.300055584146911,0.24100864725187437,6.9532732114657385,11
