,Background Color,Chassis Color,Top,Mouth,Ear,Eyes,Head Shape,Body,Arm,Backpack,Robot Type,Helmet,Cyborgo Face,Human Arm,Computo Head,Face,Rarity score,Token Id
0,0.9857126121463143,0.9526794849688243,1.4359453004098124,0.962293017103331,1.2994944254199203,0.9640791954060679,0.7686528755151869,0.775908664967527,1.4932831280633636,1.0014738539486328,0.6976278550571149,0.17054321487443463,0.23035224265548104,0.2958102621136642,0.22908796487855315,0.500300210147103,12.763244307675334,0
1,0.967540831818788,1.5008740017629882,0.14948984473842208,0.9735685586621141,0.2791439621481016,0.9306941037259049,0.9194964865442148,1.4005509341296367,0.8915742795424112,1.011039805760279,1.260731348057331,3.9906662017559915,0.23035224265548104,0.2958102621136642,0.22908796487855315,0.500300210147103,15.530921038440983,1
2,0.981269411396338,0.9348715046628046,0.14948984473842208,0.9615500976387474,0.2791439621481016,0.9969409027404338,0.9194964865442148,0.775908664967527,0.8915742795424112,1.0014738539486328,1.260731348057331,2.52323173598589,0.23035224265548104,0.2958102621136642,0.22908796487855315,0.500300210147103,12.931232772165654,2
3,1.0084928694516837,0.9300789109898229,1.3934861677345105,1.328270304602964,1.345380151457046,0.9781010012773494,0.7686528755151869,0.7765643890932471,1.566912697225624,0.8684191620219419,3.3722900727522886,0.17054321487443463,23.887668584484736,23.16443792797524,0.22908796487855315,0.500300210147103,62.28868650448174,3
4,1.0124952344605862,0.9477217631069587,0.14948984473842208,1.0296793477936712,0.2791439621481016,1.4417759746023395,0.9055465266707735,2.073508970709654,0.9228605002990614,0.8684191620219419,1.260731348057331,2.4889227316841196,0.23035224265548104,0.2958102621136642,0.22908796487855315,0.500300210147103,14.635846046087762,4
5,1.025363946437988,0.9526794849688243,1.2717406780441884,0.962293017103331,1.3406412726541046,0.9572155003974986,0.7686528755151869,0.7905906828783013,1.4932831280633636,1.0124196977623732,0.6976278550571149,0.17054321487443463,0.23035224265548104,0.2958102621136642,0.22908796487855315,0.500300210147103,12.698602033551513,5
6,0.999919940158758,0.9392670503083982,1.4432833911828944,1.328270304602964,1.2921588084051419,0.9781010012773494,0.7686528755151869,1.4005509341296367,1.566912697225624,1.0014738539486328,3.3722900727522886,0.17054321487443463,24.468946355975586,23.672467692926983,0.22908796487855315,0.500300210147103,64.13222636830955,6
7,0.967540831818788,1.535024005943143,1.2717406780441884,0.9735685586621141,1.3084113328194489,0.9450997295571518,0.9194964865442148,0.8044208923214502,0.9080095339195099,1.0014738539486328,0.6976278550571149,0.17054321487443463,0.23035224265548104,0.2958102621136642,0.22908796487855315,0.500300210147103,12.758507653304994,7
8,1.0178772875347837,0.9300789109898229,0.14948984473842208,0.9326970058412208,0.2791439621481016,0.9999030246951951,0.9194964865442148,0.7988319262844044,0.9321006980508922,1.004190448889812,1.260731348057331,2.3962204855211975,0.23035224265548104,0.2958102621136642,0.22908796487855315,0.500300210147103,12.8763121090902,8
9,1.0124952344605862,0.9300789109898229,0.14948984473842208,0.9766177248081126,0.2791439621481016,0.9640791954060679,0.9055465266707735,0.7772212024552415,0.8961403996168333,1.0124196977623732,1.260731348057331,2.8791704142599053,0.23035224265548104,0.2958102621136642,0.22908796487855315,0.500300210147103,13.298685141168372,9
