,stankfinder,MUNCHYHOLE,Eye on dat side,Eyz on dis side,Hedz,Eers,Boddee,collrzes,1 of 1,djeimebdie,Rarity score,Token Id
0,1.0451688123196223,1.0894725472699054,0.9982641928491248,1.0671983783628187,0.9984576198970508,0.959628934358778,1.4936520150462074,1.0765039429009087,0.1334837400544668,0.500250150090054,9.362080333148938,0
1,1.0451688123196223,0.9100155635190331,0.9982641928491248,0.9401342970955414,0.9168883049973792,0.8830840079830455,0.9315585249053311,0.9432257952186138,0.1334837400544668,0.500250150090054,8.202073389032211,1
2,0.9272875115321733,1.0595617819812684,0.9571441624924754,0.887669887597835,0.9677180038569253,0.855276697861586,0.90563382474265,0.9632415898878441,0.1334837400544668,0.500250150090054,8.157267350097278,2
3,1.0073741072359794,0.9415820624186952,0.9396337355944799,1.1057503748779758,1.344713496385117,0.855276697861586,0.9467255535792426,0.9298676821032792,0.1334837400544668,0.500250150090054,8.704657600200877,3
4,0.992500236608834,0.9619940307197317,0.9726647296591414,1.0705935198767886,0.9947442769573357,0.8538220336544072,1.2375685747900984,0.9345027802346674,0.1334837400544668,0.500250150090054,8.652124072645526,4
5,1.0547079573971163,0.9511455475315275,0.9311094477284084,1.0722990597730746,0.9659662860713518,1.8269904293001675,1.7110635705110313,0.9345027802346674,0.1334837400544668,0.500250150090054,10.081518968691867,5
6,1.053334862768007,0.9280913028502292,0.9982641928491248,1.1260727404207451,0.9984576198970508,0.9754011055268587,0.9252042123456691,0.9098444446245114,0.1334837400544668,0.500250150090054,8.548404371426717,6
7,1.0239828781485443,0.9500736884385599,0.9982641928491248,1.1260727404207451,0.9677180038569253,1.542035919288736,0.9178979881067096,0.9298676821032792,0.1334837400544668,0.500250150090054,9.089646983357145,7
8,0.8941809910089776,0.9587144663411441,1.1118665204225813,0.9631228590182732,0.9864855535352368,1.1756682309725126,0.8130541673339766,0.9092118674501951,0.1334837400544668,0.500250150090054,8.446038546227419,8
9,1.0292007079723513,0.9587144663411441,1.1135750311560104,1.1057503748779758,0.8975009227137227,0.8663419652600441,1.7110635705110313,0.9092118674501951,0.1334837400544668,0.500250150090054,9.225092796426996,9
10,1.053334862768007,0.9619940307197317,0.9687389627286845,0.9481248237868395,0.9598828294280412,0.9496898930025147,1.4112979427699226,0.9906987668563755,0.1334837400544668,0.500250150090054,8.877496002204637,10
11,0.87750200223042,0.9447491936914872,0.9687389627286845,0.9309761300478087,0.8937167144940236,0.8663419652600441,1.4112979427699226,1.0976982221232663,0.1334837400544668,0.500250150090054,8.624755023490177,11
12,1.0616260389969285,0.9619940307197317,0.9687389627286845,0.9481248237868395,1.003136953084175,0.9754011055268587,0.90563382474265,0.9906987668563755,0.1334837400544668,0.500250150090054,8.449088396586765,12
13,1.0073741072359794,0.9415820624186952,1.1135750311560104,1.0878926462942724,0.9659662860713518,0.8538220336544072,1.7110635705110313,1.1113491720693245,0.1334837400544668,0.500250150090054,9.426358799555594,13
14,1.0061181390144385,0.9619940307197317,0.973980195067841,0.9131707440441186,0.9677180038569253,1.542035919288736,0.9252042123456691,1.1113491720693245,0.1334837400544668,0.500250150090054,9.035304306551305,14
15,0.992500236608834,1.6937247572793486,0.9726647296591414,0.9144205729755546,0.9043898063987026,0.9496898930025147,0.9199738571509894,0.9432257952186138,0.1334837400544668,0.500250150090054,8.924323538438221,15
16,1.093146450945467,1.1900290063919037,0.9726647296591414,0.9131707440441186,0.9947442769573357,0.9754011055268587,1.2375685747900984,1.126268378847819,0.1334837400544668,0.500250150090054,9.136727157307265,16
17,0.8941809910089776,0.9384353566311903,0.9371828374726616,0.928391306753102,0.8975009227137227,0.9632943650778952,1.2098470093650209,0.9906987668563755,0.1334837400544668,0.500250150090054,8.393265446023467,17
18,1.0451688123196223,1.2017765570192678,1.1525132293666904,0.9401342970955414,0.9703570244877298,0.8909042639299474,0.9178979881067096,0.9906987668563755,0.1334837400544668,0.500250150090054,8.743184829326404,18
19,1.0357960779209159,1.0299588350904456,0.9396337355944799,0.9309761300478087,0.9043898063987026,0.9754011055268587,0.9199738571509894,0.9345027802346674,0.1334837400544668,0.500250150090054,8.30436621810939,19
20,1.0239828781485443,0.9209803181026889,0.9571441624924754,1.1130561196792277,1.341378500317271,0.8909042639299474,0.9199738571509894,1.126268378847819,0.1334837400544668,0.500250150090054,8.927422368813483,20
21,0.92621728415809,1.2017765570192678,0.9687389627286845,0.9401342970955414,0.9043898063987026,1.1756682309725126,1.4112979427699226,1.0976982221232663,0.1334837400544668,0.500250150090054,9.25965519341051,21
22,0.8941809910089776,0.9100155635190331,0.9955079902455427,0.928391306753102,0.9168883049973792,0.959628934358778,0.9178979881067096,0.9298676821032792,0.1334837400544668,0.500250150090054,8.086112651237322,22
23,1.0061181390144385,0.9322024229713606,1.1118665204225813,0.887669887597835,0.8937167144940236,0.8909042639299474,0.9178979881067096,0.9432257952186138,0.1334837400544668,0.500250150090054,8.21733562190003,23
24,1.0357960779209159,1.0595617819812684,0.9700441271904948,1.0878926462942724,0.9598828294280412,0.9632943650778952,0.9326259542446933,0.9098444446245114,0.1334837400544668,0.500250150090054,8.552676116906612,24
25,0.92621728415809,0.9209803181026889,1.188366732753353,1.0722990597730746,0.9947442769573357,0.9632943650778952,0.9315585249053311,0.9906987668563755,0.1334837400544668,0.500250150090054,8.621893218728665,25
26,1.041131809610814,0.9948521670013566,0.9470615312544036,0.9309761300478087,0.9598828294280412,0.959628934358778,0.9423425763888453,1.0976982221232663,0.1334837400544668,0.500250150090054,8.507308090357835,26
