,Background,Pattern,Skin,Clothes,Nose,Eyes,Hat,Type,Tattoo,Mouth,Skeleton,Goldchain,Rarity score,Token Id
0,1.1283045657742967,1.0544100108852876,1.0874457901670165,0.8302193773983995,0.48461698704586675,1.0185884060776238,1.41620269540409,0.40615825990394006,0.6361833009390634,0.3901015549852763,0.6666666666666666,0.46428289366130054,9.583180508908827,0
1,1.0099831797902028,0.8995068978033031,1.0874457901670165,0.8937924415593062,0.48461698704586675,0.44681858424466425,1.1730561905695447,0.40615825990394006,0.6361833009390634,0.3901015549852763,0.6666666666666666,0.46428289366130054,8.558612747336152,1
2,0.9916289233484521,1.0544100108852876,1.0874457901670165,1.1899651969138192,0.48461698704586675,0.6528552777566254,0.62570569618617,0.40615825990394006,1.455017944993941,2.9028770646262,0.6666666666666666,0.46428289366130054,11.981630712155283,2
3,1.0099831797902028,1.0544100108852876,1.1297236440451555,0.7927028628126336,0.48461698704586675,0.6528552777566254,1.6828716804026562,0.40615825990394006,0.6361833009390634,0.3901015549852763,2.0,0.46428289366130054,10.703889652228009,3
4,0.9165957802570648,0.8995068978033031,1.1297236440451555,1.0091087590284677,0.48461698704586675,0.8329477287582513,0.62570569618617,0.40615825990394006,0.6361833009390634,0.3901015549852763,0.6666666666666666,0.46428289366130054,8.461598169280524,4
5,1.0053389047001051,0.8995068978033031,1.1297236440451555,0.856029400938493,0.48461698704586675,1.758221044724319,0.6620694946081321,0.40615825990394006,0.6361833009390634,2.9028770646262,0.6666666666666666,0.46428289366130054,11.871674559662544,5
6,0.97824390104011,0.8995068978033031,1.0874457901670165,0.749631859723769,0.48461698704586675,0.44681858424466425,1.5107046479531496,0.40615825990394006,0.6361833009390634,0.3901015549852763,2.0,0.46428289366130054,10.05369467746746,6
7,0.97824390104011,0.8995068978033031,1.0874457901670165,1.2250796058617635,0.48461698704586675,0.44681858424466425,0.964921869376134,0.40615825990394006,1.455017944993941,0.3901015549852763,0.6666666666666666,0.46428289366130054,9.468860955749983,7
8,0.97824390104011,1.0544100108852876,1.0874457901670165,1.0746587280556545,0.48461698704586675,0.44681858424466425,1.3736812795340083,0.40615825990394006,0.6361833009390634,0.3901015549852763,2.0,8.56538086562427,18.497699262425158,8
9,1.0485423613120473,1.0544100108852876,2.0242196727933006,0.749631859723769,0.48461698704586675,0.6528552777566254,2.2056233440604887,0.40615825990394006,1.545457223467278,0.3901015549852763,0.6666666666666666,0.46428289366130054,11.692566112261845,9
10,0.9916289233484521,0.8995068978033031,1.0874457901670165,1.5020674358091257,0.48461698704586675,3.0235093303678817,0.15230027897914336,0.40615825990394006,1.545457223467278,0.3901015549852763,0.6666666666666666,0.46428289366130054,11.61374224220525,10
11,0.97824390104011,0.8995068978033031,1.1297236440451555,0.76597834786397,0.48461698704586675,1.751429776163403,1.1730561905695447,0.40615825990394006,0.6361833009390634,0.3901015549852763,0.6666666666666666,0.46428289366130054,9.7459484206876,11
12,1.0099831797902028,0.8995068978033031,0.5738836784477453,1.0226385341723547,0.48461698704586675,1.102174198272052,1.2613565866283427,0.40615825990394006,0.6361833009390634,0.3901015549852763,0.6666666666666666,5.63316461162571,14.086434456280525,12
13,0.97824390104011,1.0544100108852876,0.5738836784477453,1.386354619301101,0.48461698704586675,0.44681858424466425,1.1446547173588806,0.40615825990394006,0.6361833009390634,0.3901015549852763,2.0,0.46428289366130054,9.965708507813234,13
14,0.9165957802570648,1.0705236459610163,0.5738836784477453,1.1359968225008326,0.48461698704586675,0.41340721021217647,1.289309271938103,0.40615825990394006,1.455017944993941,0.3901015549852763,2.0,0.46428289366130054,10.599894049907263,14
15,1.1283045657742967,0.8995068978033031,2.0242196727933006,1.099611735390432,0.48461698704586675,0.7642698249878637,1.3655118935956876,0.40615825990394006,1.545457223467278,0.3901015549852763,0.6666666666666666,0.46428289366130054,11.23870817607521,15
16,0.9566266976696179,0.8995068978033031,0.5738836784477453,1.6273827516877695,0.48461698704586675,1.0185884060776238,1.2218068830729898,0.40615825990394006,1.545457223467278,7.484435645107205,2.0,0.46428289366130054,18.68274632394464,16
17,1.0485423613120473,1.0705236459610163,1.0874457901670165,1.0091087590284677,0.48461698704586675,1.1499044715671591,1.5418883553173748,0.40615825990394006,1.455017944993941,0.3901015549852763,2.0,0.46428289366130054,12.107591023943407,17
18,0.9566266976696179,1.0705236459610163,1.1297236440451555,1.0746587280556545,0.48461698704586675,0.9159059908275743,0.8972642791476213,0.40615825990394006,0.6361833009390634,0.3901015549852763,0.6666666666666666,0.46428289366130054,9.092712648908753,18
