,Background,Offhand,Mouth,Eyes,Clothing,Hair,Type,Ear,Neck,Headgear,Face,Special,Rarity score,Token Id
0,0.864136029711899,1.6367890967180807,1.0360911149763203,1.0380225703387895,1.2788517587950976,1.6934571325122727,0.3946718700405515,0.07922274227339057,0.1694810309793697,0.08754813072435015,0.14255466823238536,0.18077570121518777,8.601601846517696,0
1,0.809910936719222,1.8446235323937148,0.9720645217653705,1.0678733562841123,1.1889749941594812,1.0810591803591905,0.3946718700405515,0.07922274227339057,0.1694810309793697,0.08754813072435015,0.14255466823238536,0.18077570121518777,8.018760665146326,1
2,1.225334827547881,0.1653519383946442,1.0546444137252131,1.0767234354984554,0.8486397916129551,1.01739610159973,0.3946718700405515,6.938004121423478,0.1694810309793697,0.08754813072435015,0.14255466823238536,0.18077570121518777,13.301126030994203,2
3,1.225334827547881,0.8725530033412252,0.9966859268628608,1.0767234354984554,0.7203316404620069,0.8654466231974538,0.3946718700405515,0.07922274227339057,6.2917130229727745,2.9223356317086364,0.14255466823238536,0.18077570121518777,15.76834909335281,3
4,0.809910936719222,0.8725530033412252,0.676449641053853,2.0638107903030813,1.1889749941594812,1.6934571325122727,0.3946718700405515,0.07922274227339057,0.1694810309793697,0.08754813072435015,0.14255466823238536,0.18077570121518777,8.35941064155437,4
5,1.225334827547881,0.907074988447452,0.9680802051800855,1.190368332893925,1.1954041273515863,0.9557226710751179,0.3946718700405515,0.07922274227339057,0.1694810309793697,0.08754813072435015,2.2149510874267575,0.18077570121518777,9.568635715155656,5
6,0.864136029711899,0.907074988447452,1.3601726718574212,1.0842127053703317,1.0205420009593338,0.9012513562531906,0.3946718700405515,0.07922274227339057,0.1694810309793697,0.08754813072435015,0.14255466823238536,0.18077570121518777,7.191643896064864,6
7,0.864136029711899,0.907074988447452,1.1781794547385258,1.190368332893925,0.5443519972782713,0.9557226710751179,0.3946718700405515,0.07922274227339057,0.1694810309793697,2.038268934344416,0.14255466823238536,0.18077570121518777,8.644808421230492,7
8,0.8827297860561283,0.1653519383946442,0.9966859268628608,1.1431018361682814,0.8883735985977391,1.0482282690710027,0.3946718700405515,0.07922274227339057,4.3005765306274615,0.08754813072435015,3.5725578259720017,0.18077570121518777,13.739824156003602,8
9,0.809910936719222,0.939936594134448,0.9680802051800855,1.060609869610943,0.8270983616460023,1.1089050554947453,6.177093912277725,0.07922274227339057,0.1694810309793697,0.08754813072435015,0.14255466823238536,0.18077570121518777,12.551217208487854,9
