,Bottle,Liquid,Tassels,Logo,Hoody,Outline,Background,Teeth,Eyes,Headgear,Mask,Rarity score,Token Id
0,0.21348849896922306,0.7714483115353763,0.7880670032550283,1.0952635225944949,0.8017795281394453,1.0697769352361843,0.19878971004173346,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,5.48310169664962,0
1,1.3218654561543959,0.7714483115353763,0.7835006122632611,0.9423249507150137,0.549358029093251,1.0697769352361843,1.7773082760024446,25.849881498189404,0.11645189654606854,0.08457058724935373,0.17006510488521484,33.43655165786997,1
2,1.338784512876981,1.2639847117781984,0.7835006122632611,0.15970995595459858,0.6722853321306927,0.6287260114348595,1.3186536453839681,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,6.710132968700694,2
3,1.1214508677358441,0.8026296839351351,1.8421115691155983,1.0606501243148834,0.7740149951687461,2.065951823692631,1.1170058604988573,0.17340059819749848,4.577865090882771,0.08457058724935373,0.17006510488521484,13.789716305676532,3
4,1.3218654561543959,1.1254822502711543,0.7835006122632611,1.0952635225944949,0.49499768807560063,0.6253914684302344,1.3700814188585315,0.17340059819749848,0.11645189654606854,11.875584485952114,0.17006510488521484,19.15208450222857,4
5,0.21348849896922306,1.208226918381612,1.8421115691155983,1.8420670595221773,0.7594280783526693,0.6287260114348595,0.19878971004173346,0.17340059819749848,2.9932248878738994,0.08457058724935373,0.17006510488521484,10.114099024023838,5
6,0.9340358477469702,0.7934789639821858,1.8421115691155983,0.15970995595459858,1.317020449816164,1.0741331623628998,1.0483953384071847,0.17340059819749848,0.11645189654606854,6.252394171551836,0.17006510488521484,13.881197058566219,6
7,1.076464156131748,1.2234563939945644,1.8421115691155983,1.4044221385428957,1.6742168254880312,1.0269211726467922,0.19878971004173346,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,8.990870152839499,7
8,1.3218654561543959,0.7514553312205567,0.7880670032550283,1.3503583924419935,1.1224653407971015,0.5299189639645256,1.4090931494186283,0.17340059819749848,0.11645189654606854,12.087083801054511,0.17006510488521484,19.820225037935522,8
9,1.3218654561543959,0.7934789639821858,0.7835006122632611,0.15970995595459858,1.4467086191630596,1.0741331623628998,0.9166565582065748,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,7.04054151496511,9
10,1.147517638879776,1.1254822502711543,0.7880670032550283,0.15970995595459858,1.0169513986270318,0.9036497209531394,1.3393161329712076,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,7.02518228779007,10
11,1.6899194454420075,1.246451183436361,0.7835006122632611,1.3747440061835388,1.0222521854839204,1.2646155565085688,1.755069109509696,0.17340059819749848,3.1514007398990898,0.08457058724935373,0.17006510488521484,12.71598912905851,11
12,1.3218654561543959,1.2639847117781984,0.7835006122632611,1.4044221385428957,1.1224653407971015,2.051929640460301,0.19878971004173346,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,8.691445796916023,12
13,1.2585666633349553,0.7934789639821858,0.7880670032550283,1.6108670901600919,0.8017795281394453,0.6287260114348595,0.9166565582065748,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,7.342630005391276,13
14,1.1117547476177858,1.1145990934003747,1.8421115691155983,1.2969083213545085,0.549358029093251,1.184627038101982,1.327424123108544,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,8.97127110867018,14
15,1.069332041578078,0.7690720026308122,0.7880670032550283,1.0876483082434314,0.9328149120545063,0.6287260114348595,0.7934946582522566,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,6.613643124327107,15
16,1.1537162770847875,1.2234563939945644,0.7880670032550283,0.15970995595459858,0.9439219735313524,1.4635242040536076,0.19878971004173346,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,6.475673704793807,16
17,0.9234704673661134,0.7690720026308122,0.7835006122632611,1.1662839208013025,1.317020449816164,1.0269211726467922,0.19878971004173346,0.17340059819749848,3.4592371730173483,0.08457058724935373,0.17006510488521484,10.072331798915595,17
18,1.151642198169387,0.7514553312205567,0.7880670032550283,0.15970995595459858,1.26369243865011,0.6092298847275153,1.0647056116581255,0.17340059819749848,3.1514007398990898,0.08457058724935373,0.17006510488521484,9.367939453866478,18
19,1.3893933798207008,0.8026296839351351,1.8421115691155983,0.15970995595459858,1.035767106517962,1.472447142877169,1.3128757723122488,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,8.559422797411548,19
20,1.1117547476177858,1.0695029502633753,0.7880670032550283,0.9133785324495595,0.9416782615607896,1.2646155565085688,1.3186536453839681,0.17340059819749848,2.873807071017138,0.08457058724935373,0.17006510488521484,10.709494058388282,20
21,1.2585666633349553,2.1867179244283563,0.7880670032550283,0.15970995595459858,0.9863396385521898,1.4431947845462767,0.7934946582522566,0.17340059819749848,0.11645189654606854,0.08457058724935373,0.17006510488521484,8.160578815201797,21
22,1.383223031728423,0.7514553312205567,1.8421115691155983,1.7811083756251735,1.321696695924667,0.6253914684302344,0.19878971004173346,0.17340059819749848,3.1514007398990898,0.08457058724935373,0.17006510488521484,11.483213212317544,22
23,1.3893933798207008,0.7690720026308122,1.8421115691155983,1.4000979773939985,0.4878358437411924,0.6092298847275153,0.9166565582065748,0.17340059819749848,2.9932248878738994,0.08457058724935373,0.17006510488521484,10.835658393842358,23
24,1.069332041578078,1.1145990934003747,0.7880670032550283,1.7811083756251735,0.49499768807560063,0.5145862048389438,1.0483953384071847,0.17340059819749848,3.4035091104105955,0.08457058724935373,0.17006510488521484,10.642631145923046,24
