,Credit Yield,Credits,Cool,Tech Skill,Attractiveness,Intelligence,Strength,Eyes,Ability,Race,Gender,Class,Status,Rarity score,Token Id
0,1.8504584730758604,1.317350961988199,1.101272577663301,0.7504216224136891,1.0700614594506583,0.7514753515144831,0.8180981983120014,0.9246773134922228,9.028855642242261,0.39287361179791513,1.0341836734693877,1.1710706855559307,0,20.21079957097591,1
1,0.5871102710712548,1.0883967534915027,0.9405109167534775,1.0239332070300697,1.1236837803250044,0.8199156855661507,0.8180981983120014,0.9246773134922228,0.18480673715754906,0.39287361179791513,0.9680038204393504,1.235436613088935,0,10.107446908525432,2
2,0.5871102710712548,0.6640971666299588,1.0499614042328114,1.0239332070300697,1.1829994972434408,1.0741003368826014,0.9001028796189319,0.8997288956069242,0.18480673715754906,0.39287361179791513,1.0341836734693877,0.7984514167654435,0,9.792349097506289,3
3,0.5871102710712548,0.7268850929398699,1.0499614042328114,1.0011312257742209,1.0962143466306353,0.9396327257919787,1.0003443137110974,0.8847759522515695,7.919092723473913,0.39287361179791513,1.0341836734693877,0.7984514167654435,0,17.4306567579101,4
4,0.5871102710712548,0.6640971666299588,1.0499614042328114,1.0239332070300697,1.021338799081897,1.0023590350380376,0.9376878030028437,0.8847759522515695,7.33528057751368,0.39287361179791513,0.9680038204393504,0.7718518674208571,0,16.639273515510244,5
5,0.5871102710712548,0.7268850929398699,0.9605302573185779,1.047802500246993,1.0451312723541266,0.9020075642509896,0.8654104112837037,0.9442707121100258,0.18480673715754906,1.3087740017142901,0.9680038204393504,0.7718518674208571,0,10.312584508307587,6
6,0.5871102710712548,0.6869069308869229,1.101272577663301,1.047802500246993,1.1525736852636759,1.0023590350380376,0.7624826904273344,1.3123697917093122,0.18480673715754906,1.3087740017142901,0.9680038204393504,0.7469590132771593,0,10.86142105489518,7
7,0.5871102710712548,0.659716619942799,1.101272577663301,0.8340073653564568,1.1236837803250044,0.9204356814382483,1.2175219795805137,0.9246773134922228,0.18480673715754906,1.5693967592147364,1.0341836734693877,0.6843336705581592,0,10.841146429269633,8
8,0.5871102710712548,0.659716619942799,0.8851696683247707,1.1861942298919117,0.9169681231417426,1.0251779735915325,0.9576818451202412,0.8847759522515695,0.18480673715754906,1.5693967592147364,0.9680038204393504,0.6981207350803583,0,10.523122735227815,9
9,0.5871102710712548,0.9686275459021344,0.9814226963817878,1.1861942298919117,0.8985987985869147,0.8672783374237361,1.0003443137110974,0.8847759522515695,0.18480673715754906,0.39287361179791513,1.0341836734693877,1.0699601955108258,0,10.056176363156084,10
10,1.8504584730758604,1.8169096718744497,1.188504186319887,0.8661442691859234,0.8985987985869147,0.9805375519225286,0.9576818451202412,0.8997288956069242,6.31876347985289,2.158133117178473,1.0341836734693877,1.7365145231376566,0,20.706158485331137,11
11,0.5871102710712548,0.7113531514698088,1.0499614042328114,1.047802500246993,0.9169681231417426,1.0023590350380376,1.0231364926706834,0.9543681411935433,7.76339922939896,3.726537493844825,1.0341836734693877,0.7469590132771593,0,20.564138529055207,12
12,0.5871102710712548,0.701366647432271,1.0499614042328114,1.2184275202746124,0.9560498377168939,0.7514753515144831,1.0003443137110974,1.3123697917093122,0.18480673715754906,1.3087740017142901,1.0341836734693877,0.7469590132771593,0,10.851828563281122,13
13,1.8504584730758604,1.4438883339231943,1.0260700874199917,0.9384493870149837,1.0700614594506583,0.9805375519225286,1.046995066464053,0.93112151717007,0.18480673715754906,0.39287361179791513,0.9680038204393504,1.1710706855559307,0,12.004336731392085,14
14,0.5871102710712548,1.0193632514623387,0.9213102939105735,0.9584513080036589,0.9986068722444,1.127965591702524,0.9576818451202412,0.9442707121100258,0.18480673715754906,2.3546199344942087,1.0341836734693877,0.9649987053068485,0,12.053369196053012,15
15,0.5871102710712548,0.7268850929398699,1.1579125040357432,1.0011312257742209,0.8809486906110343,0.9204356814382483,0.7624826904273344,0.9089329111382781,0.18480673715754906,2.3546199344942087,1.0341836734693877,0.7469590132771593,0,11.266408425834287,16
16,0.5871102710712548,1.0193632514623387,0.9213102939105735,1.047802500246993,1.1525736852636759,0.9020075642509896,0.9785476483521709,0.9089329111382781,0.18480673715754906,0.39287361179791513,1.0341836734693877,0.9649987053068485,0,10.094510853427973,17
17,0.5871102710712548,0.6188938729348692,1.0032476324697381,1.0239332070300697,0.8639759874770507,1.100368495788403,0.8654104112837037,0.8847759522515695,0.18480673715754906,0.39287361179791513,1.0341836734693877,0.7469590132771593,0,9.30653886600867,18
18,0.5871102710712548,1.0193632514623387,1.101272577663301,0.97932551910827,1.1236837803250044,1.0023590350380376,0.9376878030028437,0.9442707121100258,0.18480673715754906,0.39287361179791513,0.9680038204393504,1.1135225079685835,0,10.354279627144475,19
19,1.8504584730758604,1.7019202628866883,0.9405109167534775,1.126636014536493,0.9768652487417067,0.7514753515144831,1.0982308998715065,0.9442707121100258,0.18480673715754906,1.3087740017142901,0.9680038204393504,1.7365145231376566,0,13.588466961939089,20
20,3.6171574069574848,2.007883729063345,0.9605302573185779,0.9584513080036589,1.1236837803250044,1.0251779735915325,0.9785476483521709,1.3123697917093122,0.18480673715754906,1.3087740017142901,0.9680038204393504,1.907328306387185,0,16.35271476101946,21
21,1.8504584730758604,1.317350961988199,0.9605302573185779,1.126636014536493,1.1236837803250044,0.9204356814382483,0.8654104112837037,0.8997288956069242,0.18480673715754906,0.39287361179791513,0.9680038204393504,1.029840491528157,0,11.63975913649598,22
22,0.5871102710712548,1.0883967534915027,1.0032476324697381,0.8340073653564568,0.9768652487417067,1.1569974986505138,1.1257887720363005,0.8847759522515695,0.18480673715754906,2.3546199344942087,1.0341836734693877,0.9649987053068485,0,12.195798544497038,23
23,0.5871102710712548,0.6640971666299588,0.9213102939105735,1.0239332070300697,0.8985987985869147,1.100368495788403,0.9185113804915869,0.8847759522515695,0.18480673715754906,0.39287361179791513,0.9680038204393504,0.7592029925203818,0,9.303592727675529,24
24,0.5871102710712548,0.701366647432271,1.0750000546185536,1.0728171918737712,0.9768652487417067,1.0251779735915325,0.9785476483521709,1.3520685138701103,0.18480673715754906,2.3546199344942087,0.9680038204393504,0.7469590132771593,0,12.02334305491964,25
