,Eyes,Mouth,Neck,Feet,Fur,Background,Back,Head,Rarity score,Token Id
0,0.42818258098380846,0.2689578100043308,0.8184896362284154,2.160207544470478,0.48677735330216565,0.8955252711872884,0.17839678466721964,0.13975675014782415,5.37629373099153,0
1,1.5902841121730322,1.3330273397097527,0.15657553692341963,0.18112948210316188,1.8183388976751762,0.8920833078796041,1.9009396216808263,0.13975675014782415,8.012135048292796,1
2,1.0959438621398179,1.1036999627880186,2.645124110483198,1.548730554573635,1.5347791042061227,0.8955252711872884,1.8896881306141275,0.13975675014782415,10.853247746140033,2
3,0.3394712624592746,0.9118157432419158,0.15657553692341963,0.18112948210316188,2.045233983655637,1.1461201485717931,1.8896881306141275,0.13975675014782415,6.8097910377171536,3
4,0.3394712624592746,1.1798202222302663,1.7949980734061106,0.18112948210316188,0.48677735330216565,0.9160715553368253,1.9009396216808263,2.333553775728877,9.132761346247507,4
5,1.0642955001546328,1.273567055320593,0.8184896362284154,0.18112948210316188,1.5347791042061227,0.9160715553368253,0.17839678466721964,1.5487267652639558,7.515455883280926,5
6,1.009467183065538,1.0030009091581265,3.0961219264842916,2.33444641939378,0.6692819699920985,0.8920833078796041,0.17839678466721964,1.3893899179839935,10.572188418624652,6
7,1.000399171089997,1.0178340372649164,0.15657553692341963,1.548730554573635,1.8183388976751762,1.1461201485717931,0.17839678466721964,2.004575121023146,8.870970251789302,7
8,1.1553956673056767,1.241591361989568,0.15657553692341963,2.33444641939378,0.48677735330216565,0.8955252711872884,2.096035467328921,0.13975675014782415,8.506103827578645,8
9,1.0475302192071405,1.0030009091581265,1.7949980734061106,0.18112948210316188,0.9111198364505673,0.8955252711872884,0.17839678466721964,2.720450663060898,8.732151239240514,9
10,0.3394712624592746,1.3598320684832008,3.108412855091171,1.9386275418706715,0.6843768328864479,0.9160715553368253,0.17839678466721964,0.13975675014782415,8.664945650942636,10
11,1.4505787508515704,1.566099293669377,0.15657553692341963,0.18112948210316188,1.7918771972865344,0.8955252711872884,0.17839678466721964,0.13975675014782415,6.359939066836396,11
