,Body,Accesories,Face,Eyewear,Eyes,Mouth,Head,Role,Fur,Special,Rarity score,Token Id
0,1.655367374938492,0.18811561451563996,0.2979885439571836,0.42796321055147357,0.5895733786389283,0.9184458800005953,1.3004634905040786,1.2871539953979427,1.250609317119929,0.25011255064779153,8.165793356272056,0
1,1.6944663462668879,4.898103568389462,1.4052314670901012,1.4105326503111812,0.9178879693229489,1.2165670145507108,1.954329265058134,1.304903326610265,1.4932552064414473,0.25011255064779153,16.54538936468893,1
2,0.08771769949536176,0.18811561451563996,2.108382248606468,1.9532280987193438,0.8802642009841126,0.8440545036172716,1.9065629589957713,0.5347786492270042,0.41656553701283255,0.25011255064779153,9.169782061821596,2
3,1.663035691987472,0.18811561451563996,1.4052314670901012,1.9532280987193438,0.9152508317989816,0.8948684732671758,0.1624089791000415,1.3471062115366328,0.41656553701283255,0.25011255064779153,9.195923455676013,3
4,1.6402501147303497,0.18811561451563996,0.2979885439571836,1.9532280987193438,0.5895733786389283,0.8196925744629974,0.1624089791000415,0.5347786492270042,2.253191566130089,0.25011255064779153,8.689340070129369,4
5,0.08771769949536176,0.18811561451563996,1.6173913830818645,0.42796321055147357,1.0847706121158327,0.9184458800005953,1.2779800156822974,1.304903326610265,1.2483959166709826,0.25011255064779153,8.405796209372106,5
6,2.350285898414298,0.18811561451563996,0.2979885439571836,1.3833930436546384,1.3116459250805956,0.7944055137634812,0.1624089791000415,1.304903326610265,0.4135291498547549,0.25011255064779153,8.45678854559869,6
7,0.08771769949536176,0.18811561451563996,0.2979885439571836,0.42796321055147357,1.5054227432204368,2.2040639619669284,0.1624089791000415,2.8381725471531514,3.047061867756938,1500.0250112550648,1510.7839264227819,7
8,1.7876919794480866,0.18811561451563996,0.2979885439571836,2.7037907162443595,1.5054227432204368,1.265210906427152,1.9434895950112685,0.5347786492270042,0.4135291498547549,0.25011255064779153,10.890130448553677,8
9,1.7876919794480866,0.18811561451563996,1.905971082686985,1.9532280987193438,1.5054227432204368,1.5545644624272066,0.1624089791000415,1.304903326610265,2.253191566130089,0.25011255064779153,12.865610403505887,9
