,Eyes,Mouth,Clothes,Fur,Background,Earring,Hat,Rarity score,Token Id
0,1.4674200916516487,1.5810135690961893,0.7819847890273537,1.546874961300699,0.989820142559903,2.0721853472789498,0.23082823971083016,8.670127140625572,0
1,2.2012481888316064,0.7794168771728737,1.1265826243520378,1.546874961300699,0.989820142559903,0.33639277611302504,0.23082823971083016,7.211163810040976,1
2,1.0595375093686303,0.7816587152882207,0.22591009654052577,1.546874961300699,0.9929716412167734,0.33639277611302504,1.0833477635261783,6.026693463354053,2
3,0.4395872775474774,1.6027141557797253,1.1856335840537033,1.295724387743872,0.9817960355713091,0.33639277611302504,0.23082823971083016,6.072676456519943,3
4,0.84758384830921,1.4729549679274587,0.8950978621358368,0.9152339888948284,1.0039112209430399,0.33639277611302504,1.7386648485872724,7.209839512910671,4
5,1.4674200916516487,0.9756417828168276,1.4093818165811731,0.6219507937443975,1.003451198965721,0.33639277611302504,1.255218958750126,7.069457418622919,5
6,1.1645368626938033,0.3101552378760608,1.405134572724235,1.0301871095284438,0.9853482233404698,0.33639277611302504,1.2443184189421987,6.476073201218237,6
7,1.1294850583126652,0.3101552378760608,1.0855185505760454,0.9152339888948284,1.0380321483263872,0.33639277611302504,1.5015961201258798,6.316413880224893,7
8,1.253634848291579,0.3101552378760608,0.22591009654052577,1.471008710513357,0.9929716412167734,2.9123854828221005,0.7205176805972101,7.886583697857606,8
9,0.8174972705080403,1.385867096928542,1.264930563572521,0.6219507937443975,0.9817960355713091,2.1524901885869396,0.8920538600523972,8.116585808964148,9
10,1.2830617826196877,0.3101552378760608,0.8950978621358368,1.6649431575546316,0.9929716412167734,0.33639277611302504,1.6744851246089927,7.157107582125009,10
11,0.7552471964994177,1.063895452168774,1.13464280534646,0.6281864684301429,1.0380321483263872,0.33639277611302504,1.9622253313954146,6.918622178279621,11
12,0.990587717409767,1.5810135690961893,1.1797339774007563,0.6219507937443975,1.003451198965721,0.33639277611302504,0.8920538600523972,6.605183892782254,12
13,1.0691542202150754,0.3101552378760608,1.1108124910033286,0.67412052323074,0.9853482233404698,0.33639277611302504,1.6200787861507193,6.106062257929419,13
14,1.0595375093686303,1.385867096928542,1.098015089404032,1.295724387743872,0.989820142559903,3.7212607488749927,0.23082823971083016,9.781053214590802,14
15,1.3291087944789821,1.4729549679274587,0.8950978621358368,1.1763897297146735,1.0380321483263872,0.33639277611302504,1.7498991062799083,7.997875384976272,15
