,Gender rarity score,Background rarity score,Eyewear rarity score,Hats rarity score,Clothing rarity score,Mouth rarity score,Fur rarity score,Eyes rarity score,Earring rarity score,Trait count rarity score,Rarity score,Token Id
0,2.0,8.123476848090982,10.416666666666666,36.36363636363637,42.016806722689076,25.57544757033248,20.0,3.202049311559398,1.2993762993762994,3.3200531208499333,152.3175129032012,0
1,2.0,7.9936051159072745,1.6231131309852298,58.47953216374269,62.5,16.39344262295082,20.0,12.903225806451614,1.2993762993762994,2.227667631989307,185.41996277140325,1
2,2.0,7.9936051159072745,57.14285714285714,4.692632566870014,5.399568034557236,28.653295128939828,25.31645569620253,9.191176470588236,1.2993762993762994,5.875440658049354,147.5644071133479,2
3,2.0,7.9936051159072745,1.6231131309852298,36.63003663003663,116.27906976744185,15.723270440251572,18.51851851851852,12.903225806451614,1.2993762993762994,2.227667631989307,215.19788334095827,3
4,2.0,8.347245409015025,26.109660574412533,4.692632566870014,102.04081632653062,16.339869281045754,25.31645569620253,3.202049311559398,1.2993762993762994,2.227667631989307,191.57577309700147,4
5,2.0,7.9936051159072745,10.090817356205854,4.692632566870014,102.04081632653062,27.247956403269754,19.68503937007874,3.202049311559398,1.2993762993762994,2.227667631989307,180.47996038178724,5
6,2.0,8.123476848090982,23.364485981308412,4.692632566870014,5.399568034557236,15.723270440251572,11.655011655011656,3.202049311559398,17.452006980802793,2.227667631989307,93.84016945044135,6
7,2.0,8.071025020177563,1.6231131309852298,4.692632566870014,107.52688172043011,52.35602094240838,93.45794392523365,12.903225806451614,1.2993762993762994,5.875440658049354,289.8056600699822,7
8,2.0,7.9936051159072745,26.109660574412533,4.692632566870014,60.6060606060606,17.636684303350968,11.46788990825688,3.202049311559398,1.2993762993762994,2.227667631989307,137.23562631778327,8
9,2.0,8.123476848090982,1.6231131309852298,44.24778761061947,5.399568034557236,8.818342151675484,25.38071065989848,47.84688995215311,1.2993762993762994,5.875440658049354,150.61470534540564,9
10,2.0,8.123476848090982,1.6231131309852298,33.003300330033,43.47826086956522,15.723270440251572,25.31645569620253,56.81818181818181,17.452006980802793,3.3200531208499333,206.85811923496308,10
11,2.0,8.090614886731391,10.090817356205854,4.692632566870014,42.016806722689076,16.339869281045754,11.46788990825688,3.202049311559398,1.2993762993762994,2.227667631989307,101.42772396472397,11
12,2.0,8.347245409015025,1.6231131309852298,35.46099290780142,47.84688995215311,8.4530853761623,17.953321364452425,714.2857142857143,1.2993762993762994,2.227667631989307,839.4974063576494,12
13,2.0,8.123476848090982,36.101083032490976,43.10344827586207,15.037593984962406,47.61904761904761,11.286681715575622,3.202049311559398,1.2993762993762994,3.3200531208499333,171.0928102078153,13
14,2.0,8.071025020177563,36.101083032490976,59.523809523809526,61.7283950617284,52.35602094240838,18.050541516245488,3.202049311559398,1.2993762993762994,3.3200531208499333,245.65235382864594,14
15,2.0,8.123476848090982,1.6231131309852298,43.10344827586207,62.11180124223603,16.39344262295082,20.0,11.695906432748536,17.452006980802793,3.3200531208499333,185.8232486545264,15
16,2.0,7.9936051159072745,23.364485981308412,4.692632566870014,42.016806722689076,28.653295128939828,11.655011655011656,3.202049311559398,1.2993762993762994,2.227667631989307,127.10493041365127,16
17,2.0,8.051529790660226,1.6231131309852298,72.46376811594203,15.037593984962406,27.247956403269754,19.417475728155342,45.04504504504504,1.2993762993762994,2.227667631989307,194.41352613038563,17
18,2.0,7.9936051159072745,1.6231131309852298,4.692632566870014,5.399568034557236,52.35602094240838,11.655011655011656,9.191176470588236,1.2993762993762994,53.763440860215056,149.97394507591937,18
19,2.0,7.9936051159072745,1.6231131309852298,4.692632566870014,138.88888888888889,25.57544757033248,26.315789473684212,62.893081761006286,17.452006980802793,2.227667631989307,289.66223312046645,19
20,2.0,8.090614886731391,39.52569169960474,4.692632566870014,44.052863436123346,52.631578947368425,18.050541516245488,49.75124378109453,1.2993762993762994,2.227667631989307,222.32221076540355,20
21,2.0,7.9936051159072745,1.6231131309852298,32.05128205128205,29.940119760479043,8.4530853761623,23.58490566037736,49.75124378109453,1.2993762993762994,2.227667631989307,158.92439880765338,21
22,2.0,8.051529790660226,1.6231131309852298,33.003300330033,42.5531914893617,27.548209366391184,18.050541516245488,11.695906432748536,1.2993762993762994,2.227667631989307,148.05283598779096,22
23,2.0,8.136696501220504,1.6231131309852298,26.7379679144385,40.816326530612244,8.818342151675484,26.881720430107528,12.903225806451614,17.452006980802793,3.3200531208499333,148.68945256714383,23
24,2.0,8.090614886731391,57.14285714285714,35.46099290780142,40.65040650406504,27.247956403269754,19.68503937007874,9.191176470588236,1.2993762993762994,3.3200531208499333,204.08847310561796,24
25,2.0,8.347245409015025,10.090817356205854,4.692632566870014,5.399568034557236,47.61904761904761,23.923444976076556,3.202049311559398,65.78947368421052,2.227667631989307,173.2919465895315,25
26,2.0,8.347245409015025,10.090817356205854,44.44444444444444,25.974025974025974,27.247956403269754,19.68503937007874,3.202049311559398,1.2993762993762994,3.3200531208499333,145.61100768882542,26
27,2.0,7.9936051159072745,10.416666666666666,35.08771929824561,64.93506493506493,58.8235294117647,11.286681715575622,3.202049311559398,1.2993762993762994,3.3200531208499333,198.3647458750104,27
28,2.0,8.051529790660226,10.090817356205854,4.692632566870014,32.25806451612903,55.55555555555556,25.38071065989848,3.202049311559398,1.2993762993762994,2.227667631989307,144.75840368824416,28
29,2.0,7.9936051159072745,1.6231131309852298,36.36363636363637,64.93506493506493,16.339869281045754,18.51851851851852,11.695906432748536,1.2993762993762994,2.227667631989307,162.99675770927223,29
30,2.0,8.071025020177563,26.109660574412533,35.46099290780142,60.24096385542168,96.15384615384616,18.51851851851852,3.202049311559398,1.2993762993762994,3.3200531208499333,254.3764857619635,30
31,2.0,8.347245409015025,26.109660574412533,33.333333333333336,40.65040650406504,8.4530853761623,25.31645569620253,3.202049311559398,1.2993762993762994,3.3200531208499333,152.0316656249764,31
32,2.0,8.347245409015025,26.109660574412533,41.1522633744856,44.052863436123346,17.18213058419244,11.286681715575622,3.202049311559398,1.2993762993762994,3.3200531208499333,157.95232382559018,32
33,2.0,8.071025020177563,10.090817356205854,67.56756756756756,62.11180124223603,8.818342151675484,11.286681715575622,3.202049311559398,1.2993762993762994,3.3200531208499333,177.76771378522375,33
34,2.0,8.051529790660226,10.416666666666666,44.44444444444444,25.974025974025974,27.247956403269754,10.537407797681771,3.202049311559398,1.2993762993762994,3.3200531208499333,136.49350980853447,34
35,2.0,8.123476848090982,1.6231131309852298,46.51162790697675,32.25806451612903,17.18213058419244,10.537407797681771,12.903225806451614,1.2993762993762994,2.227667631989307,134.6660905218734,35
36,2.0,8.071025020177563,1.6231131309852298,4.692632566870014,5.399568034557236,8.4530853761623,17.953321364452425,10.01001001001001,1.2993762993762994,53.763440860215056,113.26557266280614,36
37,2.0,7.9936051159072745,1.6231131309852298,68.02721088435375,58.8235294117647,8.4530853761623,11.46788990825688,47.84688995215311,1.2993762993762994,2.227667631989307,209.76236771094887,37
38,2.0,8.123476848090982,1.6231131309852298,44.24778761061947,60.24096385542168,27.548209366391184,11.46788990825688,10.01001001001001,1.2993762993762994,2.227667631989307,168.78849466114104,38
39,2.0,7.9936051159072745,1.6231131309852298,30.487804878048777,62.893081761006286,16.339869281045754,10.537407797681771,9.191176470588236,17.452006980802793,3.3200531208499333,161.83811853691606,39
40,2.0,8.347245409015025,1.6231131309852298,59.523809523809526,56.497175141242934,96.15384615384616,26.315789473684212,12.903225806451614,1.2993762993762994,2.227667631989307,266.89124857040036,40
41,2.0,8.347245409015025,1.6231131309852298,44.44444444444444,39.682539682539684,28.653295128939828,10.537407797681771,9.191176470588236,40.48582995951417,3.3200531208499333,188.28510514455834,41
42,2.0,8.051529790660226,1.6231131309852298,43.29004329004329,42.5531914893617,50.5050505050505,18.050541516245488,12.903225806451614,1.2993762993762994,2.227667631989307,182.50373946016364,42
43,2.0,8.123476848090982,39.52569169960474,4.692632566870014,61.7283950617284,8.818342151675484,17.921146953405017,63.69426751592357,1.2993762993762994,2.227667631989307,210.0309967286638,43
44,2.0,8.090614886731391,10.416666666666666,58.47953216374269,29.940119760479043,55.55555555555556,18.050541516245488,3.202049311559398,1.2993762993762994,3.3200531208499333,190.35450928120645,44
45,2.0,8.123476848090982,1.6231131309852298,4.692632566870014,40.65040650406504,8.4530853761623,11.46788990825688,49.75124378109453,1.2993762993762994,5.875440658049354,133.93666507295063,45
46,2.0,8.123476848090982,1.6231131309852298,4.692632566870014,5.399568034557236,15.723270440251572,18.51851851851852,12.903225806451614,1.2993762993762994,53.763440860215056,124.04662250531653,46
47,2.0,8.071025020177563,1.6231131309852298,26.7379679144385,26.315789473684212,52.35602094240838,11.286681715575622,12.903225806451614,40.48582995951417,3.3200531208499333,185.09970708408522,47
48,2.0,7.9936051159072745,1.6231131309852298,46.51162790697675,15.037593984962406,47.61904761904761,10.537407797681771,10.01001001001001,1.2993762993762994,2.227667631989307,144.85944949693663,48
49,2.0,7.9936051159072745,10.416666666666666,36.36363636363637,56.497175141242934,16.339869281045754,11.286681715575622,3.202049311559398,1.2993762993762994,3.3200531208499333,148.71911301586024,49
50,2.0,8.347245409015025,1.6231131309852298,36.101083032490976,40.65040650406504,8.818342151675484,18.050541516245488,10.01001001001001,1.2993762993762994,2.227667631989307,129.12778568585287,50
51,2.0,8.347245409015025,1.6231131309852298,35.46099290780142,44.84304932735426,8.4530853761623,26.881720430107528,45.04504504504504,1.2993762993762994,2.227667631989307,176.1812955578364,51
52,2.0,8.347245409015025,1.6231131309852298,30.487804878048777,29.940119760479043,8.818342151675484,19.417475728155342,45.04504504504504,1.2993762993762994,2.227667631989307,149.20619003476952,52
53,2.0,8.136696501220504,1.6231131309852298,33.333333333333336,44.052863436123346,17.18213058419244,11.46788990825688,63.69426751592357,1.2993762993762994,2.227667631989307,185.0173383414009,53
54,2.0,8.090614886731391,126.58227848101265,35.46099290780142,5.399568034557236,8.4530853761623,19.68503937007874,3.202049311559398,1.2993762993762994,2.227667631989307,212.40067229926876,54
55,2.0,8.071025020177563,1.6231131309852298,32.05128205128205,5.399568034557236,8.818342151675484,10.537407797681771,12.903225806451614,1.2993762993762994,5.875440658049354,88.5787809502366,55
56,2.0,8.051529790660226,1.6231131309852298,38.02281368821293,37.735849056603776,8.4530853761623,11.46788990825688,54.6448087431694,1.2993762993762994,2.227667631989307,165.52613362541635,56
