,Head rarity score,Mouth rarity score,Eyes rarity score,Skin rarity score,Species rarity score,Background rarity score,Weapon rarity score,Clothing rarity score,Fur rarity score,Trait count rarity score,Rarity score,Token Id
0,72.99270072992701,21.50537634408602,23.148148148148145,16.920473773265652,1.9443904335990667,13.966480446927374,1.657000828500414,4.935834155972359,1.9443904335990667,5.376344086021505,164.3911393800466,0
1,37.735849056603776,84.74576271186442,196.078431372549,2.0588840848260244,2.0588840848260244,13.717421124828531,32.89473684210526,63.69426751592357,16.778523489932887,3.773584905660377,453.5363451891199,1
2,46.728971962616825,21.50537634408602,18.975332068311197,53.191489361702125,1.9443904335990667,13.717421124828531,1.657000828500414,94.33962264150944,1.9443904335990667,1.8942981625307822,255.89829336128344,2
3,192.30769230769232,21.50537634408602,21.978021978021978,53.191489361702125,1.9443904335990667,13.774104683195592,30.3030303030303,38.314176245210724,1.9443904335990667,3.773584905660377,379.03625699579754,3
4,57.80346820809249,22.62443438914027,24.213075060532685,16.80672268907563,1.9443904335990667,14.184397163120568,1.657000828500414,4.935834155972359,1.9443904335990667,5.376344086021505,151.49005744765407,4
5,27.932960893854748,21.50537634408602,26.109660574412533,23.04147465437788,1.9443904335990667,13.297872340425531,31.347962382445143,86.20689655172414,1.9443904335990667,3.773584905660377,237.1045695141845,5
6,37.735849056603776,24.03846153846154,19.342359767891683,2.0588840848260244,2.0588840848260244,13.458950201884251,217.3913043478261,27.397260273972606,17.21170395869191,3.773584905660377,364.46724222064427,6
7,28.49002849002849,21.50537634408602,18.975332068311197,19.53125,1.9443904335990667,14.184397163120568,105.26315789473685,32.05128205128205,1.9443904335990667,3.773584905660377,247.66318978442368,7
8,46.948356807511736,163.93442622950818,25.125628140703515,2.0588840848260244,2.0588840848260244,13.297872340425531,1.657000828500414,125.0,17.035775127768314,1.8942981625307822,399.0111258066005,8
9,31.645569620253163,42.73504273504273,24.213075060532685,16.920473773265652,1.9443904335990667,13.297872340425531,79.36507936507937,46.728971962616825,1.9443904335990667,3.773584905660377,262.56845063007444,9
10,6.365372374283896,21.73913043478261,24.213075060532685,16.920473773265652,1.9443904335990667,13.736263736263735,1.657000828500414,117.6470588235294,1.9443904335990667,5.376344086021505,211.54349998437803,10
11,60.975609756097555,43.10344827586207,25.125628140703515,2.0588840848260244,2.0588840848260244,13.21003963011889,53.191489361702125,4.935834155972359,17.953321364452425,1.8942981625307822,224.5074370170918,11
12,44.642857142857146,24.630541871921185,21.978021978021978,19.417475728155342,1.9443904335990667,14.184397163120568,1.657000828500414,52.91005291005291,1.9443904335990667,1.8942981625307822,185.20342665235847,12
13,6.365372374283896,52.35602094240838,36.63003663003663,2.0588840848260244,2.0588840848260244,13.458950201884251,53.191489361702125,111.11111111111111,22.573363431151243,1.8942981625307822,301.69841038476045,13
14,55.24861878453038,22.62443438914027,23.148148148148145,19.417475728155342,1.9443904335990667,13.966480446927374,1.657000828500414,27.397260273972606,1.9443904335990667,1.8942981625307822,169.24249762910344,14
15,192.30769230769232,24.630541871921185,17.921146953405017,25.44529262086514,1.9443904335990667,14.184397163120568,30.3030303030303,52.91005291005291,1.9443904335990667,3.773584905660377,365.3645199029459,15
16,161.29032258064515,13.793103448275863,19.342359767891683,2.0588840848260244,2.0588840848260244,13.49527665317139,1.657000828500414,36.101083032490976,16.778523489932887,1.8942981625307822,268.4697361330912,16
17,6.365372374283896,25.974025974025974,21.978021978021978,19.417475728155342,1.9443904335990667,13.49527665317139,1.657000828500414,4.935834155972359,1.9443904335990667,47.39336492890995,145.10515348823944,17
18,52.35602094240838,70.4225352112676,27.77777777777778,2.0588840848260244,2.0588840848260244,12.836970474967908,29.15451895043732,51.02040816326531,17.21170395869191,3.773584905660377,268.6712885541286,18
19,35.97122302158274,128.2051282051282,21.978021978021978,23.04147465437788,1.9443904335990667,13.297872340425531,1.657000828500414,49.26108374384237,1.9443904335990667,1.8942981625307822,279.194883801608,19
20,212.7659574468085,32.25806451612903,24.213075060532685,25.44529262086514,1.9443904335990667,14.184397163120568,1.657000828500414,86.20689655172414,1.9443904335990667,1.8942981625307822,402.51376321740935,20
21,50.76142131979696,24.03846153846154,23.86634844868735,2.0588840848260244,2.0588840848260244,13.297872340425531,1.657000828500414,4.935834155972359,17.21170395869191,5.376344086021505,145.2627548462096,21
22,50.76142131979696,38.46153846153846,36.63003663003663,2.0588840848260244,2.0588840848260244,13.717421124828531,53.191489361702125,49.75124378109453,31.847133757961785,3.773584905660377,282.25163751227143,22
23,58.8235294117647,86.95652173913044,23.923444976076556,2.0588840848260244,2.0588840848260244,14.814814814814813,1.657000828500414,4.935834155972359,161.29032258064515,5.376344086021505,361.895580762578,23
24,64.93506493506493,43.10344827586207,66.66666666666667,2.0588840848260244,2.0588840848260244,14.184397163120568,1.657000828500414,100.0,31.847133757961785,1.8942981625307822,328.4057779593592,24
25,50.76142131979696,40.0,27.77777777777778,2.0588840848260244,2.0588840848260244,14.184397163120568,96.15384615384616,125.0,17.953321364452425,3.773584905660377,379.7221168543063,25
26,31.645569620253163,71.42857142857143,25.77319587628866,25.44529262086514,1.9443904335990667,13.020833333333334,1.657000828500414,52.91005291005291,1.9443904335990667,1.8942981625307822,227.66359564759398,26
27,52.35602094240838,70.4225352112676,27.77777777777778,2.0588840848260244,2.0588840848260244,13.21003963011889,1.657000828500414,33.67003367003367,18.181818181818183,1.8942981625307822,223.28729257410774,27
