,Mouth rarity score,Clothes rarity score,Eyes rarity score,Fur rarity score,Background rarity score,Hat rarity score,Earring rarity score,Name rarity score,Trait count rarity score,Rarity score,Token Id
15848,18.574833174451857,33.30769230769231,18.84429400386847,9.966751918158568,10.509708737864077,37.90856031128404,1.4242379942986625,1.000616237867817,1.85500761614623,133.391702301632,22286
15849,50.87467362924282,58.86706948640484,15.187061574434919,10.849109131403118,10.783065855008301,137.2183098591549,15.513535031847134,1.000616237867817,5.165694591728526,305.4591353970924,22288
15850,8.614058355437667,65.38590604026845,64.3069306930693,9.801307847082494,10.861204013377927,74.9423076923077,1.4242379942986625,1.000616237867817,1.85500761614623,238.19157648985623,22290
15851,649.5,234.75903614457832,47.75735294117647,90.20833333333333,29.793577981651374,128.19078947368422,81.86974789915966,1.000616237867817,5.165694591728526,1268.2451486031796,22293
15852,140.17985611510792,33.30769230769231,31.995073891625616,9.966751918158568,10.861204013377927,4.580394922425953,1.4242379942986625,1.000616237867817,4.173270507603341,237.48909790815807,22294
15853,50.87467362924282,5.5245250921463,27.677556818181817,10.849109131403118,10.386460554371002,43.68834080717489,15.513535031847134,1.000616237867817,1.85500761614623,167.36982491838114,22296
15854,18.97273612463486,5.5245250921463,40.17525773195876,67.89198606271776,10.509708737864077,67.65625,1.4242379942986625,1.000616237867817,4.173270507603341,217.32858848909163,22298
15855,8.614058355437667,5.5245250921463,40.17525773195876,67.89198606271776,10.386460554371002,45.20881670533643,16.319095477386934,1.000616237867817,1.85500761614623,196.9758238333689,22302
15856,18.574833174451857,73.52830188679245,39.20523138832998,80.18518518518519,10.783065855008301,101.484375,1.4242379942986625,1.000616237867817,1.85500761614623,328.04085433808046,22304
15857,60.70093457943925,155.88,15.187061574434919,9.801307847082494,10.386460554371002,45.20881670533643,1.4242379942986625,1.000616237867817,1.85500761614623,301.4444431089768,22306
15858,234.75903614457832,304.453125,47.75735294117647,33.02542372881356,32.63819095477387,149.8846153846154,1.4242379942986625,1.000616237867817,1.85500761614623,806.7976060022703,22307
15859,18.97273612463486,5.5245250921463,31.89034369885434,33.88695652173913,10.509708737864077,85.08733624454149,1.4242379942986625,1.000616237867817,4.173270507603341,192.46973115955004,22308
15860,53.97506925207756,55.51282051282052,28.15751445086705,57.99107142857143,10.783065855008301,35.49180327868852,1.4242379942986625,1.000616237867817,1.85500761614623,246.19120662634606,22310
15861,178.76146788990826,223.96551724137933,85.08733624454149,123.32278481012659,31.942622950819672,108.85474860335195,1.4242379942986625,1.000616237867817,1.85500761614623,756.21433958844,22311
15862,135.3125,65.38590604026845,18.84429400386847,26.618852459016395,10.861204013377927,23.16884661117717,15.513535031847134,1.000616237867817,5.165694591728526,301.8714489891519,22314
15863,8.614058355437667,5.5245250921463,24.57124842370744,20.90665236051502,10.861204013377927,35.49180327868852,60.70093457943925,1.000616237867817,1.85500761614623,169.52604995732617,22316
15864,25.910904255319146,5.5245250921463,15.187061574434919,22.345183486238533,10.509708737864077,4.580394922425953,1.4242379942986625,1.000616237867817,36.903409090909086,123.38604139150448,22318
15865,143.27205882352942,143.27205882352942,54.57983193277311,123.32278481012659,32.692953020134226,128.19078947368422,183.82075471698113,1.000616237867817,5.165694591728526,815.3175424303545,22321
15866,53.97506925207756,57.14076246334311,33.13775510204081,9.801307847082494,10.783065855008301,4.580394922425953,1.4242379942986625,1.000616237867817,4.173270507603341,176.01648018174805,22322
15867,5.868975903614458,5.5245250921463,18.84429400386847,9.966751918158568,10.386460554371002,126.52597402597402,15.513535031847134,1.000616237867817,1.85500761614623,195.48614038399398,22324
15868,25.910904255319146,57.14076246334311,28.15751445086705,22.345183486238533,10.861204013377927,37.90856031128404,29.256756756756758,1.000616237867817,5.165694591728526,217.74719656678292,22326
15869,5.868975903614458,66.72945205479452,39.44331983805668,9.801307847082494,10.164319248826292,4.580394922425953,1.4242379942986625,1.000616237867817,4.173270507603341,143.18589455457024,22332
15870,50.87467362924282,56.80758017492711,39.44331983805668,27.955523672883785,10.783065855008301,104.75806451612902,15.513535031847134,1.000616237867817,5.165694591728526,312.3020735476912,22334
15871,151.04651162790697,194.85,108.85474860335195,80.850622406639,31.942622950819672,309.2857142857143,49.58015267175572,1.000616237867817,5.165694591728526,932.5766833757839,22335
15872,50.87467362924282,51.00785340314137,18.84429400386847,9.966751918158568,10.386460554371002,42.084233261339094,29.256756756756758,1.000616237867817,5.165694591728526,218.58733435647446,22336
