,Stamina rarity score,Special Set rarity score,Pet rarity score,Mask rarity score,Clothes rarity score,Eyes rarity score,Mouth rarity score,Antenna rarity score,Skin rarity score,Background rarity score,Class rarity score,Trait count rarity score,Rarity score,Token Id
11,2500.0,1.005631536604988,1.0121457489878543,833.3333333333334,1.09217999126256,18.79699248120301,18.79699248120301,277.77777777777777,2500.0,31.25,10.0,1.005631536604988,6194.070684886978,11
12,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,17.006802721088437,27.77777777777778,86.20689655172414,24.271844660194173,48.07692307692308,1.6666666666666667,1.005631536604988,2710.1301584701723,12
13,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,227.27272727272725,44.642857142857146,23.364485981308412,86.20689655172414,625.0,32.05128205128205,10.0,1.005631536604988,3552.569316024435,13
14,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,37.87878787878788,28.409090909090907,104.16666666666667,24.271844660194173,21.73913043478261,1.6666666666666667,1.005631536604988,1473.2554342319875,14
15,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,18.65671641791045,277.77777777777777,5.2631578947368425,22.321428571428573,1.6666666666666667,1.005631536604988,1597.2563627653717,15
16,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.129032258064516,20.161290322580644,166.66666666666666,67.56756756756756,48.07692307692308,3.3333333333333335,1.005631536604988,1577.0580602409343,16
17,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,11.627906976744187,23.58490566037736,39.0625,5.2631578947368425,21.73913043478261,1.6666666666666667,1.005631536604988,2608.0675146491053,17
18,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,48.07692307692308,39.682539682539684,59.523809523809526,5.2631578947368425,37.87878787878788,1.6666666666666667,1.005631536604988,1447.2151317392625,18
19,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,37.87878787878788,23.809523809523807,89.28571428571429,5.2631578947368425,40.32258064516129,1.6666666666666667,1.005631536604988,1453.3496781963893,19
20,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,48.07692307692308,18.65671641791045,39.0625,6.720430107526882,100.0,1.6666666666666667,1.005631536604988,1469.3064832848256,20
21,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,18.79699248120301,18.79699248120301,51.02040816326531,119.04761904761905,65.78947368421052,3.3333333333333335,1.005631536604988,1531.9080662066324,21
22,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,31.645569620253163,20.161290322580644,40.32258064516129,56.81818181818181,37.87878787878788,3.3333333333333335,1.005631536604988,1445.2829906340964,22
23,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,14.450867052023122,28.409090909090907,86.20689655172414,24.271844660194173,32.05128205128205,1.6666666666666667,1.005631536604988,2692.1798949067793,23
24,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,48.07692307692308,30.12048192771084,60.975609756097555,6.887052341597796,83.33333333333333,1.6666666666666667,1.005631536604988,2736.183314118127,24
25,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,166.66666666666666,16.44736842105263,23.58490566037736,55.55555555555556,6.887052341597796,31.25,10.0,1.005631536604988,2814.422615669785,25
26,2500.0,1.005631536604988,2500.0,1.0076582023377672,1.09217999126256,19.68503937007874,23.58490566037736,64.1025641025641,227.27272727272725,32.05128205128205,10.0,1.005631536604988,5380.80761972384,26
27,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,125.0,18.79699248120301,18.79699248120301,51.02040816326531,2500.0,47.16981132075472,10.0,1.005631536604988,4024.8152714709618,27
28,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,11.627906976744187,18.65671641791045,23.364485981308412,27.47252747252747,55.55555555555556,1.6666666666666667,1.005631536604988,2643.4671060865107,28
29,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,166.66666666666666,16.129032258064516,39.682539682539684,78.125,6.887052341597796,29.069767441860463,10.0,1.005631536604988,2850.5911254152643,29
30,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,250.0,19.68503937007874,23.809523809523807,50.0,6.720430107526882,39.0625,10.0,1.005631536604988,2903.3085603116647,30
31,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,156.25,19.68503937007874,18.38235294117647,96.15384615384616,5.2631578947368425,55.55555555555556,10.0,1.005631536604988,2865.321018939929,31
32,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,37.87878787878788,34.24657534246575,69.44444444444444,27.47252747252747,31.25,1.6666666666666667,1.005631536604988,1040.415582154024,32
33,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,156.25,16.129032258064516,23.58490566037736,23.364485981308412,6.887052341597796,50.0,10.0,1.005631536604988,2790.2465432658832,33
34,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,125.0,17.006802721088437,28.409090909090907,42.37288135593221,6.887052341597796,35.2112676056338,10.0,1.005631536604988,2768.918161957879,34
35,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,31.645569620253163,30.12048192771084,53.191489361702125,6.887052341597796,36.76470588235294,1.6666666666666667,1.005631536604988,1415.3992128160821,35
36,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,19.68503937007874,30.12048192771084,62.5,33.333333333333336,46.29629629629629,3.3333333333333335,1.005631536604988,1450.391731276551,36
37,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,156.25,16.129032258064516,18.65671641791045,42.37288135593221,6.720430107526882,47.16981132075472,10.0,1.005631536604988,2801.329938484724,37
38,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,43.10344827586207,23.809523809523807,147.05882352941177,75.75757575757576,49.01960784313725,3.3333333333333335,1.005631536604988,2847.205559564642,38
39,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,52.083333333333336,23.809523809523807,64.1025641025641,26.041666666666668,49.01960784313725,1.6666666666666667,1.005631536604988,2721.8466094376895,39
40,1250.0,2500.0,1.0121457489878543,1.0076582023377672,1250.0,24.752475247524753,12.315270935960593,208.33333333333334,6.720430107526882,2500.0,10.0,178.57142857142858,7942.712742147099,40
41,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,277.77777777777777,16.129032258064516,23.809523809523807,51.02040816326531,6.887052341597796,39.0625,10.0,1.005631536604988,2928.7173613747646,41
42,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,208.33333333333334,23.364485981308412,100.0,6.720430107526882,38.46153846153846,1.6666666666666667,1.005631536604988,1633.6697015661723,42
43,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,39.0625,277.77777777777777,6.887052341597796,27.47252747252747,1.6666666666666667,1.005631536604988,2874.43713969542,43
44,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,31.645569620253163,28.409090909090907,78.125,100.0,64.1025641025641,3.3333333333333335,1.005631536604988,2810.7388049810397,44
45,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,53.191489361702125,30.12048192771084,55.55555555555556,19.083969465648853,22.321428571428573,1.6666666666666667,1.005631536604988,1437.0628385645114,45
46,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,31.645569620253163,21.929824561403507,59.523809523809526,6.720430107526882,31.25,1.6666666666666667,1.005631536604988,1407.8595474954582,46
47,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,27.77777777777778,131.57894736842104,6.720430107526882,60.975609756097555,1.6666666666666667,1.005631536604988,1500.2900471133412,47
48,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,18.79699248120301,18.79699248120301,147.05882352941177,208.33333333333334,62.5,3.3333333333333335,1.005631536604988,1297.2760555076159,48
49,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,18.65671641791045,59.523809523809526,27.77777777777778,19.841269841269842,3.3333333333333335,1.005631536604988,1400.7035223309522,49
50,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,19.68503937007874,28.409090909090907,78.125,5.2631578947368425,51.02040816326531,1.6666666666666667,1.005631536604988,1439.292610019637,50
51,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,15.822784810126581,28.409090909090907,51.02040816326531,178.57142857142858,51.02040816326531,3.3333333333333335,1.005631536604988,2833.3007009663083,51
52,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,147.05882352941177,19.68503937007874,23.58490566037736,312.5,6.720430107526882,29.761904761904763,10.0,1.005631536604988,3053.3421704538346,52
53,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,15.822784810126581,39.0625,60.975609756097555,39.0625,33.78378378378378,3.3333333333333335,1.005631536604988,1447.1637586991396,53
54,2500.0,2500.0,1.0121457489878543,1.0076582023377672,2500.0,16.44736842105263,23.364485981308412,64.1025641025641,6.720430107526882,2500.0,10.0,178.57142857142858,10301.226081135208,54
55,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,48.07692307692308,21.929824561403507,96.15384615384616,6.887052341597796,28.73563218390805,1.6666666666666667,1.005631536604988,1041.906525333477,55
56,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.129032258064516,12.315270935960593,75.75757575757576,5.2631578947368425,48.07692307692308,1.6666666666666667,1.005631536604988,2664.331873605725,56
57,2500.0,1.005631536604988,1.0121457489878543,1250.0,1.09217999126256,18.79699248120301,18.79699248120301,100.0,56.81818181818181,31.25,10.0,1.005631536604988,3989.777755594049,57
58,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,11.627906976744187,20.161290322580644,69.44444444444444,56.81818181818181,21.73913043478261,3.3333333333333335,1.005631536604988,2688.247534345865,58
59,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,147.05882352941177,16.44736842105263,23.58490566037736,80.64516129032258,6.720430107526882,32.05128205128205,10.0,1.005631536604988,2820.5390380845083,59
60,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,21.929824561403507,104.16666666666667,19.083969465648853,62.5,1.6666666666666667,1.005631536604988,2730.917742797236,60
61,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,14.450867052023122,39.682539682539684,64.1025641025641,19.083969465648853,29.761904761904763,1.6666666666666667,1.005631536604988,2673.8717587471447,61
62,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,14.450867052023122,23.58490566037736,75.75757575757576,27.77777777777778,31.25,3.3333333333333335,1.005631536604988,1431.2777065968858,62
63,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,156.25,43.10344827586207,23.809523809523807,69.44444444444444,6.720430107526882,28.73563218390805,10.0,1.005631536604988,2842.0945458458,63
64,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,18.79699248120301,18.79699248120301,83.33333333333333,208.33333333333334,55.55555555555556,3.3333333333333335,1.005631536604988,1226.6061208670933,64
65,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,312.5,14.450867052023122,23.148148148148145,23.364485981308412,6.887052341597796,29.069767441860463,10.0,1.005631536604988,2923.4513879894735,65
66,416.6666666666667,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,21.929824561403507,156.25,5.2631578947368425,39.0625,1.6666666666666667,1.005631536604988,662.4094312263245,66
67,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,156.25,16.44736842105263,31.25,23.364485981308412,104.16666666666667,27.47252747252747,10.0,1.005631536604988,2872.98211556609,67
68,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,15.822784810126581,31.25,78.125,5.2631578947368425,83.33333333333333,1.6666666666666667,1.005631536604988,1470.584189720662,68
69,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,14.450867052023122,53.191489361702125,23.364485981308412,6.720430107526882,18.51851851851852,1.6666666666666667,1.005631536604988,1373.0357047035443,69
70,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,12.315270935960593,92.59259259259258,5.2631578947368425,26.315789473684212,1.6666666666666667,1.005631536604988,2659.724093000491,70
71,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,44.642857142857146,23.58490566037736,104.16666666666667,6.720430107526882,47.16981132075472,1.6666666666666667,1.005631536604988,2733.0745845806473,71
72,500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,19.68503937007874,23.58490566037736,500.0,5.2631578947368425,47.16981132075472,1.6666666666666667,1.005631536604988,1102.4928279284125,72
73,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,24.752475247524753,12.315270935960593,92.59259259259258,27.47252747252747,18.51851851851852,1.6666666666666667,1.005631536604988,1432.4412984495889,73
74,2500.0,1.005631536604988,500.0,1.0076582023377672,1.09217999126256,16.44736842105263,23.809523809523807,64.1025641025641,38.46153846153846,35.2112676056338,10.0,1.005631536604988,3192.143363667123,74
75,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,83.33333333333333,39.0625,119.04761904761905,27.47252747252747,45.45454545454546,1.6666666666666667,1.005631536604988,2821.16043899049,75
76,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,24.752475247524753,35.2112676056338,58.13953488372093,6.887052341597796,49.01960784313725,1.6666666666666667,1.005631536604988,1430.7998516040795,76
77,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,29.069767441860463,23.809523809523807,40.983606557377044,24.271844660194173,37.87878787878788,1.6666666666666667,1.005631536604988,2662.8034440302085,77
78,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,17.006802721088437,28.409090909090907,83.33333333333333,5.2631578947368425,62.5,1.6666666666666667,1.005631536604988,2703.302298540714,78
79,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,44.642857142857146,12.315270935960593,40.983606557377044,33.333333333333336,37.87878787878788,3.3333333333333335,1.005631536604988,2677.610436197448,79
80,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,227.27272727272725,15.822784810126581,23.809523809523807,23.364485981308412,500.0,41.666666666666664,10.0,1.005631536604988,3345.967255564888,80
81,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,18.79699248120301,18.79699248120301,75.75757575757576,119.04761904761905,27.47252747252747,3.3333333333333335,1.005631536604988,1518.3282875892598,81
82,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,14.450867052023122,39.682539682539684,23.364485981308412,5.2631578947368425,27.47252747252747,1.6666666666666667,1.005631536604988,2617.0234917656,82
83,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,45.45454545454546,23.58490566037736,131.57894736842104,19.083969465648853,62.5,1.6666666666666667,1.005631536604988,1538.992281631458,83
84,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,18.79699248120301,18.79699248120301,125.0,208.33333333333334,28.73563218390805,3.3333333333333335,1.005631536604988,1658.119530828779,84
85,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,14.450867052023122,20.161290322580644,78.125,5.2631578947368425,33.78378378378378,1.6666666666666667,1.005631536604988,1408.5740127355896,85
86,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,11.627906976744187,21.929824561403507,166.66666666666666,26.041666666666668,18.51851851851852,1.6666666666666667,1.005631536604988,2751.574497072464,86
87,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,34.24657534246575,18.38235294117647,277.77777777777777,6.887052341597796,40.32258064516129,1.6666666666666667,1.005631536604988,2884.4062527306437,87
88,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,28.409090909090907,83.33333333333333,357.14285714285717,53.191489361702125,3.3333333333333335,1.005631536604988,3046.980719517168,88
89,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,15.822784810126581,34.72222222222222,156.25,113.63636363636363,37.87878787878788,3.3333333333333335,1.005631536604988,1616.7667388966322,89
90,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,45.45454545454546,12.315270935960593,92.59259259259258,24.271844660194173,35.2112676056338,1.6666666666666667,1.005631536604988,2716.6354349313915,90
91,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,11.627906976744187,21.929824561403507,166.66666666666666,5.2631578947368425,60.975609756097555,1.6666666666666667,1.005631536604988,2773.253079538113,91
92,625.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,15.822784810126581,18.38235294117647,59.523809523809526,108.69565217391305,83.33333333333333,3.3333333333333335,1.005631536604988,919.2145131314904,92
93,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,83.33333333333333,39.682539682539684,40.32258064516129,6.720430107526882,27.47252747252747,1.6666666666666667,1.005631536604988,1454.3213249235537,93
94,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,29.41176470588235,69.44444444444444,178.57142857142858,62.5,3.3333333333333335,1.005631536604988,2864.831586491939,94
95,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.129032258064516,29.41176470588235,23.364485981308412,24.271844660194173,33.78378378378378,1.6666666666666667,1.005631536604988,2633.750825071698,95
96,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,29.069767441860463,18.38235294117647,147.05882352941177,67.56756756756756,31.25,3.3333333333333335,1.005631536604988,2801.785091829148,96
97,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,11.627906976744187,23.364485981308412,192.30769230769232,6.720430107526882,50.0,1.6666666666666667,1.005631536604988,2790.810429055736,97
98,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,100.0,23.364485981308412,104.16666666666667,6.720430107526882,21.73913043478261,1.6666666666666667,1.005631536604988,1512.7806268727497,98
99,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,11.627906976744187,31.25,357.14285714285717,6.720430107526882,53.191489361702125,1.6666666666666667,1.005631536604988,2966.722597271295,99
100,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,29.069767441860463,27.77777777777778,40.983606557377044,39.0625,32.05128205128205,3.3333333333333335,1.005631536604988,1010.7348475107623,100
101,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,24.752475247524753,23.58490566037736,83.33333333333333,26.041666666666668,49.01960784313725,1.6666666666666667,1.005631536604988,1463.5219024335045,101
102,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,41.666666666666664,37.87878787878788,78.125,6.887052341597796,41.666666666666664,1.6666666666666667,1.005631536604988,1463.0140872361844,102
103,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,18.79699248120301,18.79699248120301,156.25,833.3333333333334,29.069767441860463,3.3333333333333335,1.005631536604988,3564.703666086732,103
104,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,30.12048192771084,104.16666666666667,6.887052341597796,19.841269841269842,1.6666666666666667,1.005631536604988,2684.252752880762,104
105,2500.0,1.005631536604988,500.0,1.0076582023377672,227.27272727272725,11.627906976744187,23.809523809523807,64.1025641025641,104.16666666666667,39.0625,10.0,1.005631536604988,3483.0608101037737,105
106,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,41.666666666666664,27.77777777777778,58.13953488372093,5.2631578947368425,62.5,1.6666666666666667,1.005631536604988,2702.1370509053663,106
107,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,17.006802721088437,23.58490566037736,50.0,39.0625,31.25,3.3333333333333335,1.005631536604988,1002.6941220639306,107
108,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,48.07692307692308,23.809523809523807,40.32258064516129,27.77777777777778,18.51851851851852,3.3333333333333335,1.005631536604988,2666.961904177036,108
109,625.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,18.79699248120301,18.79699248120301,51.02040816326531,119.04761904761905,55.55555555555556,3.3333333333333335,1.005631536604988,896.6741480779774,109
110,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,19.68503937007874,39.682539682539684,312.5,5.2631578947368425,62.5,1.6666666666666667,1.005631536604988,1279.7539839631536,110
111,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.129032258064516,39.0625,277.77777777777777,5.2631578947368425,27.47252747252747,1.6666666666666667,1.005631536604988,1205.828242418905,111
112,2500.0,1.005631536604988,1.0121457489878543,833.3333333333334,1.09217999126256,18.79699248120301,18.79699248120301,55.55555555555556,56.81818181818181,35.2112676056338,10.0,1.005631536604988,3532.627912088572,112
113,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,31.645569620253163,21.929824561403507,59.523809523809526,19.083969465648853,45.45454545454546,1.6666666666666667,1.005631536604988,1434.4276323081256,113
114,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,11.627906976744187,20.161290322580644,83.33333333333333,27.47252747252747,22.321428571428573,1.6666666666666667,1.005631536604988,1421.7064003590795,114
115,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,37.87878787878788,12.315270935960593,50.0,5.2631578947368425,49.01960784313725,1.6666666666666667,1.005631536604988,2661.266738235087,115
116,500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,29.069767441860463,23.58490566037736,53.191489361702125,6.720430107526882,22.321428571428573,1.6666666666666667,1.005631536604988,641.6779348253601,116
117,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,277.77777777777777,24.752475247524753,23.809523809523807,89.28571428571429,6.887052341597796,31.25,10.0,1.005631536604988,2967.7936104866735,117
118,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,44.642857142857146,12.315270935960593,80.64516129032258,6.887052341597796,37.87878787878788,1.6666666666666667,1.005631536604988,1439.1590432719913,118
119,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,53.191489361702125,23.148148148148145,53.191489361702125,27.77777777777778,29.069767441860463,3.3333333333333335,1.005631536604988,2694.8352524403226,119
120,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,18.79699248120301,18.79699248120301,83.33333333333333,312.5,33.78378378378378,3.3333333333333335,1.005631536604988,1725.6676824286546,120
121,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,15.822784810126581,12.315270935960593,78.125,24.271844660194173,47.16981132075472,1.6666666666666667,1.005631536604988,2684.4946254095007,121
122,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,178.57142857142858,19.68503937007874,23.809523809523807,104.16666666666667,6.887052341597796,28.73563218390805,10.0,1.005631536604988,2875.8864099677385,122
123,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,14.450867052023122,27.77777777777778,250.0,6.887052341597796,18.51851851851852,1.6666666666666667,1.005631536604988,1157.7574627057156,123
124,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,24.752475247524753,39.0625,147.05882352941177,147.05882352941177,22.321428571428573,3.3333333333333335,1.005631536604988,2888.710631226908,124
125,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,16.44736842105263,18.38235294117647,78.125,24.271844660194173,40.32258064516129,1.6666666666666667,1.005631536604988,2684.3390603500493,125
126,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,19.68503937007874,21.929824561403507,625.0,5.2631578947368425,83.33333333333333,1.6666666666666667,1.005631536604988,3262.001268842017,126
127,833.3333333333334,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,14.450867052023122,23.58490566037736,40.32258064516129,75.75757575757576,41.666666666666664,3.3333333333333335,1.005631536604988,1037.5725094642692,127
128,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,15.822784810126581,31.25,166.66666666666666,6.720430107526882,26.315789473684212,1.6666666666666667,1.005631536604988,2753.5655847404682,128
129,1250.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,75.75757575757576,29.41176470588235,86.20689655172414,6.720430107526882,22.321428571428573,1.6666666666666667,1.005631536604988,1477.208009376603,129
130,2500.0,1.005631536604988,1.0121457489878543,1.0076582023377672,1.09217999126256,69.44444444444444,18.38235294117647,78.125,62.5,28.73563218390805,3.3333333333333335,1.005631536604988,2765.6440099186602,130
