,Back rarity score,Outfit rarity score,Eyes rarity score,Head rarity score,Mouth rarity score,Regiment rarity score,Background rarity score,Type rarity score,Branch rarity score,Glasses rarity score,Special rarity score,Earring rarity score,Mask rarity score,Marking rarity score,Trait count rarity score,Rarity score,Token Id
0,140.8450704225352,133.33333333333334,26.80965147453083,166.66666666666666,2.0986358866736623,100.0,44.052863436123346,1.2836970474967908,4.397537379067722,1.2886597938144329,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,1.341381623071764,626.1507703145445,0
1,43.66812227074236,101.010101010101,95.23809523809523,232.5581395348837,14.513788098693759,100.0,9.276437847866418,9.276437847866418,8.32639467110741,1.2886597938144329,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,1.341381623071764,620.5308311874734,1
2,52.631578947368425,113.63636363636363,44.052863436123346,500.0,17.421602787456447,100.0,9.124087591240876,9.124087591240876,8.32639467110741,1.2886597938144329,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,1.341381623071764,860.980293329018,2
3,270.27027027027026,192.30769230769232,24.330900243309003,312.5,26.17801047120419,100.0,9.276437847866418,9.276437847866418,17.391304347826086,1.2886597938144329,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,1.341381623071764,968.1943680041518,3
4,74.07407407407408,153.84615384615384,50.25125628140703,169.49152542372883,2.0986358866736623,100.0,10.695187165775401,1.2836970474967908,8.688097306689835,106.38297872340425,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,4.206983592763988,685.0518625993986,4
5,175.43859649122805,175.43859649122805,32.67973856209151,175.43859649122805,2.0986358866736623,100.0,12.091898428053206,1.2836970474967908,4.397537379067722,1.2886597938144329,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,1.341381623071764,685.5306114451841,5
6,68.9655172413793,71.94244604316548,71.94244604316548,71.94244604316548,71.94244604316548,100.0,526.3157894736842,1.2836970474967908,8.417508417508417,1.2886597938144329,526.3157894736842,1.0083694665725522,1.00999899000101,1.0005002501250624,71.94244604316548,1595.3180603700935,6
7,500.0,200.0,65.35947712418302,90.09009009009009,2.0986358866736623,100.0,196.078431372549,1.2836970474967908,17.391304347826086,1.2886597938144329,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,1.341381623071764,1178.9649505369362,7
8,89.28571428571429,263.1578947368421,24.330900243309003,1250.0,2.0986358866736623,100.0,20.080321285140563,1.2836970474967908,14.450867052023122,1.2886597938144329,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,1.341381623071764,1771.351345205317,8
9,204.08163265306123,243.90243902439022,44.052863436123346,384.61538461538464,2.0986358866736623,100.0,20.080321285140563,1.2836970474967908,14.450867052023122,84.03361344537815,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,4.206983592763988,1106.8397112896669,9
10,80.64516129032258,175.43859649122805,19.880715705765407,68.02721088435375,47.16981132075472,100.0,12.091898428053206,1.2836970474967908,4.397537379067722,144.92753623188406,1.0144045445323595,1.0083694665725522,1.00999899000101,1.0005002501250624,4.206983592763988,662.102421622921,10
