,Body rarity score,Accesories rarity score,Face rarity score,Eyewear rarity score,Eyes rarity score,Mouth rarity score,Head rarity score,Role rarity score,Fur rarity score,Special rarity score,Trait count rarity score,Rarity score,Token Id
0,94.33962264150944,1.180498170227836,2.6532236667551072,2.115506663845991,4.975124378109452,10.330578512396695,30.3030303030303,8.058017727639001,33.557046979865774,1.0005002501250624,1.0005002501250624,189.51364954362975,0
1,99.00990099009901,48.543689320388346,20.32520325203252,9.813542688910696,9.25925925925926,17.452006980802793,69.44444444444444,8.271298593879239,48.07692307692308,1.0005002501250624,1.0005002501250624,332.19726910698955,1
2,2.525252525252525,1.180498170227836,50.25125628140703,19.083969465648853,8.665511265164644,9.025270758122744,65.35947712418302,2.453385672227674,6.7114093959731544,1.0005002501250624,1.0005002501250624,167.25703115845764,2
3,95.23809523809523,1.180498170227836,20.32520325203252,19.083969465648853,9.216589861751153,9.900990099009901,2.440214738897023,8.80281690140845,6.7114093959731544,1.0005002501250624,1.0005002501250624,174.90078762329426,3
4,92.59259259259258,1.180498170227836,2.6532236667551072,19.083969465648853,4.975124378109452,8.628127696289905,2.440214738897023,2.453385672227674,156.25,1.0005002501250624,1.0005002501250624,292.25813688099856,4
5,2.525252525252525,1.180498170227836,26.7379679144385,2.115506663845991,12.330456226880393,10.330578512396695,29.41176470588235,8.271298593879239,33.44481605351171,1.0005002501250624,1.0005002501250624,128.34913986656534,5
6,232.5581395348837,1.180498170227836,2.6532236667551072,9.47867298578199,18.083182640144663,8.23045267489712,2.440214738897023,8.271298593879239,6.653359946773121,1.0005002501250624,1.0005002501250624,291.5500434524899,6
7,2.525252525252525,1.180498170227836,2.6532236667551072,2.115506663845991,25.31645569620253,196.078431372549,2.440214738897023,2000.0,2000.0,10000.0,2000.0,16232.30958283373,7
8,111.11111111111111,1.180498170227836,2.6532236667551072,48.07692307692308,25.31645569620253,19.011406844106464,68.4931506849315,2.453385672227674,6.653359946773121,1.0005002501250624,1.0005002501250624,286.95051536950854,8
9,111.11111111111111,1.180498170227836,38.61003861003861,19.083969465648853,25.31645569620253,32.362459546925564,2.440214738897023,8.271298593879239,156.25,1.0005002501250624,1.0005002501250624,396.6270464331809,9
10,116.27906976744185,56.81818181818181,6.0938452163315056,2.115506663845991,9.216589861751153,10.330578512396695,243.90243902439022,8.058017727639001,33.333333333333336,1.0005002501250624,1.0005002501250624,488.1485624255617,10
11,116.27906976744185,121.95121951219511,6.0938452163315056,2.115506663845991,8.665511265164644,32.362459546925564,81.30081300813008,2.453385672227674,33.003300330033,1.0005002501250624,1.0005002501250624,406.22611148254555,11
12,62.893081761006286,1.180498170227836,82.64462809917356,2.115506663845991,25.31645569620253,19.157088122605362,33.78378378378378,2.453385672227674,6.653359946773121,1.0005002501250624,1.0005002501250624,238.19878841609628,12
13,81.30081300813008,1.180498170227836,42.5531914893617,9.47867298578199,9.216589861751153,10.37344398340249,2.440214738897023,8.438818565400844,6.7114093959731544,1.0005002501250624,1.0005002501250624,173.69465269917643,13
14,113.63636363636363,1.180498170227836,20.32520325203252,19.083969465648853,17.064846416382252,10.214504596527068,2.440214738897023,2.453385672227674,33.003300330033,1.0005002501250624,1.0005002501250624,221.40328677859,14
15,714.2857142857143,1.180498170227836,25.974025974025974,2.115506663845991,17.825311942959004,10.37344398340249,2.440214738897023,2.453385672227674,6.653359946773121,1.0005002501250624,1.0005002501250624,785.3024618783234,15
16,2.525252525252525,1.180498170227836,6.0938452163315056,5.452562704471101,4.975124378109452,17.452006980802793,2.440214738897023,2.453385672227674,33.44481605351171,1.0005002501250624,1.0005002501250624,78.01870694008174,16
17,2.525252525252525,1.180498170227836,26.7379679144385,19.083969465648853,18.083182640144663,19.011406844106464,28.81844380403458,8.438818565400844,33.333333333333336,1.0005002501250624,1.0005002501250624,159.21387376283775,17
18,72.46376811594203,1.180498170227836,2.6532236667551072,2.115506663845991,9.25925925925926,19.157088122605362,68.9655172413793,2.453385672227674,33.333333333333336,1.0005002501250624,1.0005002501250624,213.58258074582605,18
19,2.525252525252525,1.180498170227836,23.52941176470588,9.813542688910696,9.25925925925926,10.330578512396695,2.440214738897023,8.710801393728223,6.988120195667365,1.0005002501250624,1.0005002501250624,76.77867974929562,19
20,64.93506493506493,1.180498170227836,2.6532236667551072,5.452562704471101,9.216589861751153,8.628127696289905,2.440214738897023,2.453385672227674,6.988120195667365,1.0005002501250624,1.0005002501250624,105.94878814160221,20
21,2.525252525252525,1.180498170227836,2.6532236667551072,5.452562704471101,4.975124378109452,9.900990099009901,2.440214738897023,8.058017727639001,6.988120195667365,1.0005002501250624,1.0005002501250624,46.17500470627944,21
22,2.525252525252525,1.180498170227836,2.6532236667551072,2.115506663845991,9.45179584120983,9.025270758122744,2.440214738897023,8.271298593879239,6.988120195667365,1.0005002501250624,1.0005002501250624,46.652181654107785,22
23,2.525252525252525,49.75124378109453,50.25125628140703,2.115506663845991,9.45179584120983,8.23045267489712,2.440214738897023,2.453385672227674,6.7114093959731544,1.0005002501250624,1.0005002501250624,135.93151807505504,23
24,2.525252525252525,1.180498170227836,21.83406113537118,2.115506663845991,9.25925925925926,34.36426116838488,36.231884057971016,8.80281690140845,178.57142857142858,1.0005002501250624,1.0005002501250624,296.88596895339987,24
25,119.04761904761905,100.0,6.0938452163315056,53.763440860215056,9.45179584120983,10.330578512396695,33.78378378378378,2.453385672227674,36.231884057971016,1.0005002501250624,1.0005002501250624,373.1573334920048,25
