,Skin Tone rarity score,Outfit rarity score,Nose rarity score,Mouth rarity score,Hand rarity score,Hair Front rarity score,Hair Color rarity score,Hair Back rarity score,Eyes rarity score,Eyebrows rarity score,Eye Color rarity score,Clip Accessory rarity score,Background rarity score,Weapon rarity score,Head Accessory rarity score,Face Accessory rarity score,Appendage rarity score,Skin Marking rarity score,Ears rarity score,Legendary rarity score,Trait count rarity score,Rarity score,Token Id
1938,1.6589250165892502,97.08737864077669,1.000100010001,16.181229773462782,1.0844810758052272,19.841269841269842,22.779043280182233,22.88329519450801,8.237232289950578,1.000100010001,17.482517482517483,1.7346053772766694,12.804097311139564,1.1548677676406052,34.129692832764505,1.777145903678692,1.1030222810500772,67.11409395973155,1.0507512871703268,1.0005002501250624,2.774694783573807,333.87904436921497,1938
1939,10.493179433368311,54.6448087431694,1.000100010001,16.5016501650165,1.0844810758052272,22.675736961451246,22.779043280182233,21.88183807439825,6.3411540900443875,1.000100010001,7.309941520467836,39.21568627450981,14.40922190201729,1.1548677676406052,2.8256569652444194,17.761989342806395,1.1030222810500772,1.1079104808331488,20.70393374741201,1.0005002501250624,5.125576627370579,270.12039900291484,1939
1940,1.6589250165892502,75.18796992481204,1.000100010001,15.220700152207003,1.0844810758052272,23.419203747072597,25.188916876574307,22.22222222222222,8.237232289950578,1.000100010001,7.2727272727272725,19.607843137254903,13.35113484646195,1.1548677676406052,51.81347150259067,1.777145903678692,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,2.774694783573807,276.23392083834176,1940
1941,1.6589250165892502,120.48192771084337,1.000100010001,15.337423312883438,39.8406374501992,24.752475247524753,22.675736961451246,21.691973969631235,6.381620931716656,1.000100010001,7.132667617689016,1.7346053772766694,13.623978201634877,1.1548677676406052,56.81818181818181,27.62430939226519,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,5.125576627370579,372.29729172207857,1941
1942,10.298661174047373,62.5,1.000100010001,47.84688995215311,1.0844810758052272,22.075055187637968,24.154589371980677,22.22222222222222,6.3411540900443875,1.000100010001,12.21001221001221,1.7346053772766694,13.140604467805518,1.1548677676406052,2.8256569652444194,1.777145903678692,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,11.834319526627219,247.4626496113569,1942
1943,1.6589250165892502,111.11111111111111,1.000100010001,16.10305958132045,1.0844810758052272,23.419203747072597,23.809523809523807,22.22222222222222,8.305647840531561,1.000100010001,7.2727272727272725,31.347962382445143,13.550135501355014,44.052863436123346,2.8256569652444194,1.777145903678692,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,2.774694783573807,317.57774496850453,1943
1944,10.493179433368311,192.30769230769232,1.000100010001,16.233766233766232,1.0844810758052272,23.04147465437788,22.675736961451246,21.88183807439825,6.238303181534623,1.000100010001,7.256894049346879,1.7346053772766694,12.562814070351758,1.1548677676406052,54.6448087431694,12.453300124533001,39.21568627450981,1.1079104808331488,1.0507512871703268,1.0005002501250624,5.125576627370579,433.2643869947234,1944
1945,10.298661174047373,100.0,1.000100010001,15.873015873015873,40.0,19.841269841269842,23.20185614849188,22.172949002217294,6.0790273556231,1.000100010001,6.949270326615705,1.7346053772766694,12.804097311139564,1.1548677676406052,32.67973856209151,1.777145903678692,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,2.774694783573807,303.6035837458625,1945
1946,6.46830530401035,196.078431372549,1.000100010001,15.360983102918585,1.0844810758052272,23.52941176470588,23.474178403755868,21.459227467811157,6.381620931716656,1.000100010001,7.132667617689016,25.57544757033248,13.404825737265416,1.1548677676406052,67.56756756756756,1.777145903678692,1.1030222810500772,1.1079104808331488,20.70393374741201,1.0005002501250624,5.125576627370579,441.4903049942394,1946
1947,10.493179433368311,109.89010989010988,1.000100010001,16.10305958132045,1.0844810758052272,23.364485981308412,25.510204081632654,20.2020202020202,6.381620931716656,1.000100010001,12.21001221001221,1.7346053772766694,71.42857142857143,1.1548677676406052,84.74576271186442,12.453300124533001,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,2.774694783573807,405.79335989993456,1947
1948,1.6589250165892502,109.89010989010988,1.000100010001,16.10305958132045,1.0844810758052272,23.52941176470588,22.52252252252252,23.20185614849188,6.0790273556231,1.000100010001,12.21001221001221,26.80965147453083,13.35113484646195,1.1548677676406052,2.8256569652444194,1.777145903678692,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,3.6469730123997084,272.10721985431724,1948
1949,1.6589250165892502,196.078431372549,1.000100010001,15.64945226917058,1.0844810758052272,22.52252252252252,23.20185614849188,20.876826722338205,8.4530853761623,1.000100010001,7.132667617689016,1.7346053772766694,12.562814070351758,1.1548677676406052,50.0,18.083182640144663,1.1030222810500772,67.11409395973155,1.0507512871703268,1.0005002501250624,5.125576627370579,457.5878624021813,1949
1950,1.6589250165892502,56.17977528089888,1.000100010001,16.556291390728475,1.0844810758052272,24.330900243309003,25.125628140703515,21.929824561403507,6.381620931716656,1.000100010001,12.224938875305623,1.7346053772766694,13.550135501355014,1.1548677676406052,50.25125628140703,1.777145903678692,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,3.6469730123997084,243.84975367939848,1950
1951,10.298661174047373,135.13513513513513,1.000100010001,15.337423312883438,1.0844810758052272,22.075055187637968,25.974025974025974,22.22222222222222,6.3411540900443875,1.000100010001,7.132667617689016,61.7283950617284,13.140604467805518,1.1548677676406052,2.8256569652444194,57.4712643678161,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,2.774694783573807,390.95869352248025,1951
1952,19.960079840319363,92.59259259259258,1.000100010001,15.873015873015873,1.0844810758052272,21.50537634408602,23.474178403755868,23.419203747072597,6.3411540900443875,1.000100010001,12.224938875305623,1.7346053772766694,12.562814070351758,1.1548677676406052,2.8256569652444194,1.777145903678692,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,11.834319526627219,254.62681477199752,1952
1953,10.298661174047373,126.58227848101265,1.000100010001,15.220700152207003,1.0844810758052272,22.779043280182233,25.510204081632654,21.691973969631235,6.0790273556231,1.000100010001,7.2727272727272725,20.449897750511248,12.804097311139564,1.1548677676406052,42.918454935622314,1.777145903678692,1.1030222810500772,1.1079104808331488,1.0507512871703268,1.0005002501250624,2.774694783573807,324.66063961421565,1953
